frame,label,track_id,x_pred,y_pred,miss_count
14,BLUE,0,303.9737243652344,256.0,0
15,RED,0,368.0,288.0,0
15,RED,1,240.0,368.0,0
15,GREEN,0,304.0,320.0,0
15,GREEN,1,304.0,208.0,0
15,BLUE,0,303.96661376953125,256.0,0
16,RED,0,368.0,288.0,0
16,RED,1,240.0,368.0,0
16,GREEN,0,304.0,320.0,0
16,GREEN,1,304.0,208.0,0
16,BLUE,0,303.9779357910156,256.0,0
17,RED,0,368.0,288.0,0
17,RED,1,240.0,368.0,0
17,GREEN,0,304.0,320.0,0
17,GREEN,1,304.0,208.0,0
17,BLUE,0,292.1387023925781,256.0,0
18,RED,0,368.0,288.0,0
18,RED,1,228.1491241455078,368.0,0
18,GREEN,0,304.0,320.0,0
18,GREEN,1,304.0,208.0,0
18,BLUE,0,287.43603515625,256.0,0
19,RED,0,368.0,288.0,0
19,RED,1,235.29019165039062,368.0,0
19,GREEN,0,304.0,320.0,0
19,GREEN,1,304.0,208.0,0
19,BLUE,0,286.4389953613281,256.0,0
20,RED,0,368.0,288.0,0
20,RED,1,238.99981689453125,368.0,0
20,GREEN,0,304.0,320.0,0
20,GREEN,1,304.0,208.0,0
20,BLUE,0,286.7961730957031,256.0,0
21,RED,0,368.0,288.0,0
21,RED,1,240.3563232421875,368.0,0
21,GREEN,0,304.0,320.0,0
21,GREEN,1,304.0,208.0,0
21,BLUE,0,287.3636474609375,256.0,0
22,RED,0,368.0,288.0,0
22,RED,1,240.56753540039062,368.0,0
22,GREEN,0,304.0,320.0,0
22,GREEN,1,304.0,208.0,0
22,BLUE,0,287.7618103027344,256.0,0
23,RED,0,368.0,288.0,0
23,RED,1,240.3984375,368.0,0
23,GREEN,0,304.0,320.0,0
23,GREEN,1,304.0,208.0,0
23,BLUE,0,287.9590148925781,256.0,0
24,RED,0,356.1491394042969,288.0,0
24,RED,1,240.1974334716797,368.0,0
24,GREEN,0,304.0,320.0,0
24,GREEN,1,304.0,208.0,0
24,BLUE,0,288.0263366699219,256.0,0
25,RED,0,351.4393310546875,288.0,0
25,RED,1,240.0674285888672,368.0,0
25,GREEN,0,304.0,320.0,0
25,GREEN,1,304.0,208.0,0
25,BLUE,0,288.03338623046875,256.0,0
26,RED,0,350.4391174316406,288.0,0
26,RED,1,240.0071258544922,368.0,0
26,GREEN,0,304.0,320.0,0
26,GREEN,1,304.0,208.0,0
26,BLUE,0,288.0220642089844,256.0,0
27,RED,0,350.7954406738281,288.0,0
27,RED,1,239.98867797851562,368.0,0
27,GREEN,0,304.0,320.0,0
27,GREEN,1,304.0,208.0,0
27,BLUE,0,288.0104064941406,256.0,0
28,RED,0,351.36297607421875,288.0,0
28,RED,1,239.9883575439453,368.0,0
28,GREEN,0,304.0,320.0,0
28,GREEN,1,304.0,208.0,0
28,BLUE,0,288.0032958984375,256.0,0
29,RED,0,351.7614440917969,288.0,0
29,RED,1,239.99285888671875,368.0,0
29,GREEN,0,304.0,320.0,0
29,GREEN,1,304.0,208.0,0
29,BLUE,0,288.0001525878906,256.0,0
30,RED,0,351.9588623046875,288.0,0
30,RED,1,239.99684143066406,368.0,0
30,GREEN,0,304.0,320.0,0
30,GREEN,1,304.0,208.0,0
30,BLUE,0,287.999267578125,256.0,0
31,RED,0,352.0262756347656,288.0,0
31,RED,1,239.99913024902344,368.0,0
31,GREEN,0,304.0,320.0,0
31,GREEN,1,304.0,208.0,0
31,BLUE,0,287.99932861328125,256.0,0
32,RED,0,352.03338623046875,288.0,0
32,RED,1,240.00006103515625,368.0,0
32,GREEN,0,304.0,320.0,0
32,GREEN,1,304.0,208.0,0
32,BLUE,0,287.9996032714844,256.0,0
33,RED,0,352.0220642089844,288.0,0
33,RED,1,240.00027465820312,368.0,0
33,GREEN,0,304.0,320.0,0
33,GREEN,1,304.0,208.0,0
33,BLUE,0,287.9998474121094,256.0,0
34,RED,0,352.01043701171875,288.0,0
34,RED,1,240.00022888183594,368.0,0
34,GREEN,0,304.0,320.0,0
34,GREEN,1,304.0,208.0,0
34,BLUE,0,287.9999694824219,256.0,0
35,RED,0,352.0032958984375,288.0,0
35,RED,1,240.0001220703125,368.0,0
35,GREEN,0,304.0,320.0,0
35,GREEN,1,304.0,208.0,0
35,BLUE,0,288.0,256.0,0
36,RED,0,352.0001525878906,288.0,0
36,RED,1,240.0000457763672,368.0,0
36,GREEN,0,304.0,320.0,0
36,GREEN,1,304.0,208.0,0
36,BLUE,0,288.0000305175781,256.0,0
37,RED,0,363.8501281738281,288.0,0
37,RED,1,240.00001525878906,368.0,0
37,GREEN,0,304.0,320.0,0
37,GREEN,1,304.0,208.0,0
37,BLUE,0,288.0000305175781,256.0,0
38,RED,0,368.55999755859375,288.0,0
38,RED,1,240.0,368.0,0
38,GREEN,0,304.0,320.0,0
38,GREEN,1,304.0,208.0,0
38,BLUE,0,288.0,256.0,0
39,RED,0,369.56048583984375,299.8508605957031,0
39,RED,1,240.0,368.0,0
39,GREEN,0,304.0,320.0,0
39,GREEN,1,304.0,208.0,0
39,BLUE,0,288.0,256.0,0
40,RED,0,369.2043762207031,304.5606689453125,0
40,RED,1,240.0,368.0,0
40,GREEN,0,304.0,320.0,0
40,GREEN,1,304.0,208.0,0
40,BLUE,0,288.0,256.0,0
41,RED,0,368.636962890625,305.5608825683594,0
41,RED,1,240.0,368.0,0
41,GREEN,0,304.0,320.0,0
41,GREEN,1,304.0,208.0,0
41,BLUE,0,288.0,256.0,0
42,RED,0,368.2385559082031,305.2045593261719,0
42,RED,1,240.0,368.0,0
42,GREEN,0,304.0,320.0,0
42,GREEN,1,304.0,208.0,0
42,BLUE,0,276.1491394042969,256.0,0
43,RED,0,368.0411376953125,304.63702392578125,0
43,RED,1,240.0,368.0,0
43,GREEN,0,304.0,320.0,0
43,GREEN,1,304.0,208.0,0
43,BLUE,0,271.4393310546875,256.0,0
44,RED,0,367.9737243652344,304.2385559082031,0
44,RED,1,240.0,368.0,0
44,GREEN,0,304.0,320.0,0
44,GREEN,1,304.0,208.0,0
44,BLUE,0,270.4391174316406,256.0,0
45,RED,0,367.96661376953125,304.0411376953125,0
45,RED,1,240.0,368.0,0
45,GREEN,0,304.0,320.0,0
45,GREEN,1,304.0,208.0,0
45,BLUE,0,270.7954406738281,256.0,0
46,RED,0,367.9779357910156,303.9737243652344,0
46,RED,1,240.0,368.0,0
46,GREEN,0,304.0,320.0,0
46,GREEN,1,304.0,208.0,0
46,BLUE,0,271.36297607421875,256.0,0
47,RED,0,367.98956298828125,303.96661376953125,0
47,RED,1,251.85086059570312,368.0,0
47,GREEN,0,304.0,320.0,0
47,GREEN,1,304.0,208.0,0
47,BLUE,0,271.7614440917969,256.0,0
48,RED,0,367.9967041015625,303.9779357910156,0
48,RED,1,256.5606689453125,368.0,0
48,GREEN,0,304.0,320.0,0
48,GREEN,1,304.0,219.8508758544922,0
48,BLUE,0,271.9588623046875,256.0,0
49,RED,0,367.9998474121094,315.8404541015625,0
49,RED,1,257.5608825683594,368.0,0
49,GREEN,0,304.0,320.0,0
49,GREEN,1,304.0,212.70980834960938,0
49,BLUE,0,272.0262756347656,256.0,0
50,RED,0,368.000732421875,320.557373046875,0
50,RED,1,257.2045593261719,368.0,0
50,GREEN,0,304.0,320.0,0
50,GREEN,1,304.0,209.00018310546875,0
50,BLUE,0,272.03338623046875,256.0,0
51,RED,0,368.00067138671875,321.5606994628906,0
51,RED,1,256.63702392578125,368.0,0
51,GREEN,0,304.0,320.0,0
51,GREEN,1,304.0,207.6436767578125,0
51,BLUE,0,272.0220642089844,256.0,0
52,RED,0,368.0003967285156,321.20526123046875,0
52,RED,1,256.2385559082031,368.0,0
52,GREEN,0,304.0,320.0,0
52,GREEN,1,304.0,207.43246459960938,0
52,BLUE,0,272.01043701171875,256.0,0
53,RED,0,368.0001525878906,320.6376953125,0
53,RED,1,244.1902618408203,368.0,0
53,GREEN,0,304.0,320.0,0
53,GREEN,1,304.0,219.45242309570312,0
53,BLUE,0,272.0032958984375,256.0,0
54,RED,0,368.0000305175781,308.3880920410156,0
54,RED,1,239.4130401611328,368.0,0
54,GREEN,0,304.0,320.0,0
54,GREEN,1,292.1491394042969,224.36325073242188,0
54,BLUE,0,272.0001525878906,256.0,0
55,RED,0,367.9999694824219,301.9971618652344,1
55,RED,1,250.256591796875,368.0,0
55,GREEN,0,304.0,320.0,0
55,GREEN,1,287.4393310546875,225.49343872070312,0
55,BLUE,0,271.999267578125,256.0,0
56,RED,0,367.9999084472656,295.6062316894531,2
56,RED,1,243.48318481445312,368.0,0
56,GREEN,0,292.1491394042969,320.0,0
56,GREEN,1,286.4391174316406,225.1974334716797,0
56,BLUE,0,271.99932861328125,256.0,0
57,RED,0,367.9998474121094,289.8544006347656,3
57,RED,1,240.35275268554688,368.0,0
57,GREEN,0,299.2901916503906,320.0,0
57,GREEN,1,286.7954406738281,212.79747009277344,0
57,BLUE,0,271.9996032714844,256.0,0
58,RED,0,367.9997863769531,285.1954040527344,4
58,RED,1,239.40182495117188,368.0,0
58,GREEN,0,291.14892578125,320.0,0
58,GREEN,1,287.36297607421875,207.6895294189453,0
58,BLUE,0,271.9998474121094,256.0,0
59,RED,0,367.999755859375,281.79901123046875,5
59,RED,1,239.39117431640625,368.0,0
59,GREEN,0,287.7956237792969,320.0,0
59,GREEN,1,287.7614440917969,218.33827209472656,0
59,BLUE,0,271.9999694824219,256.0,0
60,RED,0,367.9997253417969,279.5706481933594,6
60,RED,1,239.62857055664062,368.0,0
60,GREEN,0,287.0066833496094,320.0,0
60,GREEN,1,287.9588623046875,223.33299255371094,0
60,BLUE,0,272.0,256.0,0
61,RED,0,367.9997253417969,278.25482177734375,7
61,RED,1,239.83663940429688,368.0,0
61,GREEN,0,287.19390869140625,320.0,0
61,GREEN,1,288.0262756347656,224.89132690429688,0
61,BLUE,0,272.0000305175781,256.0,0
62,RED,0,367.9997253417969,277.5555419921875,8
62,RED,1,239.9550323486328,368.0,0
62,GREEN,0,287.5604248046875,320.0,0
62,GREEN,1,288.03338623046875,224.94384765625,0
62,BLUE,0,272.0000305175781,256.0,0
63,RED,0,367.9997253417969,277.2210693359375,9
63,RED,1,240.00347900390625,368.0,0
63,GREEN,0,287.828857421875,320.0,0
63,GREEN,1,288.0220642089844,212.7342987060547,0
63,BLUE,0,272.0,256.0,0
64,RED,0,367.9997253417969,277.07708740234375,10
64,RED,1,240.01466369628906,368.0,0
64,GREEN,0,287.9659729003906,320.0,0
64,GREEN,1,288.01043701171875,219.55152893066406,0
64,BLUE,0,272.0,256.0,0
65,RED,0,368.0,303.9837646484375,0
65,RED,1,240.01177978515625,368.0,0
65,GREEN,0,288.01495361328125,320.0,0
65,GREEN,1,288.0032958984375,211.2232208251953,0
65,BLUE,0,272.0,256.0,0
66,RED,0,368.0,304.1152648925781,0
66,RED,1,240.0063934326172,368.0,0
66,GREEN,0,288.0217590332031,320.0,0
66,GREEN,1,288.0001525878906,207.7921142578125,0
66,BLUE,0,272.0,256.0,0
67,RED,0,381.61956787109375,304.060302734375,0
67,RED,1,240.00247192382812,368.0,0
67,GREEN,0,288.01495361328125,320.0,0
67,GREEN,1,287.999267578125,206.98435974121094,0
67,BLUE,0,272.0,256.0,0
68,RED,0,385.3918762207031,304.0298767089844,0
68,RED,1,240.00047302246094,368.0,0
68,GREEN,0,288.0072937011719,320.0,0
68,GREEN,1,287.99932861328125,207.17550659179688,0
68,BLUE,0,272.0,256.0,0
69,RED,0,385.8614501953125,304.0118408203125,0
69,RED,1,239.99977111816406,368.0,0
69,GREEN,0,288.0024108886719,320.0,0
69,GREEN,1,287.9996032714844,207.55029296875,0
69,BLUE,0,272.0,256.0,0
70,RED,0,385.27410888671875,304.0026550292969,0
70,RED,1,239.9996795654297,368.0,0
70,GREEN,0,288.00018310546875,320.0,0
70,GREEN,1,287.9998474121094,207.8248748779297,0
70,BLUE,0,272.0,256.0,0
71,RED,0,384.6217041015625,303.9992370605469,0
71,RED,1,216.2980499267578,379.8508605957031,0
71,GREEN,0,287.9995422363281,320.0,0
71,GREEN,1,287.9999694824219,207.9651641845703,0
71,BLUE,0,272.0,256.0,0
72,RED,0,384.207275390625,303.9986572265625,0
72,RED,1,206.8785400390625,384.5606689453125,0
72,GREEN,0,287.9995422363281,320.0,0
72,GREEN,1,288.0,208.01527404785156,0
72,BLUE,0,272.0,256.0,0
73,RED,0,384.01806640625,303.9990234375,0
73,RED,1,204.87823486328125,385.5608825683594,0
73,GREEN,0,287.9997253417969,320.0,0
73,GREEN,1,288.0000305175781,208.02224731445312,0
73,BLUE,0,272.0,256.0,0
74,RED,0,383.9618835449219,303.99951171875,0
74,RED,1,205.5908966064453,385.2045593261719,0
74,GREEN,0,287.9998779296875,320.0,0
74,GREEN,1,288.0000305175781,208.01527404785156,0
74,BLUE,0,272.0,256.0,0
75,RED,0,383.96234130859375,303.99981689453125,0
75,RED,1,206.72598266601562,384.63702392578125,0
75,GREEN,0,287.9999694824219,320.0,0
75,GREEN,1,288.0000305175781,208.02870178222656,1
75,BLUE,0,272.0,256.0,0
76,RED,0,383.9773254394531,303.9999694824219,0
76,RED,1,207.5228729248047,384.2385559082031,0
76,GREEN,0,288.0,320.0,0
76,GREEN,1,288.0000305175781,208.04212951660156,2
76,BLUE,0,272.0,256.0,0
77,RED,0,383.9901428222656,304.0000305175781,0
77,RED,1,207.917724609375,384.0411376953125,0
77,GREEN,0,288.0000305175781,320.0,0
77,GREEN,1,288.0000305175781,208.05421447753906,3
77,BLUE,0,272.0,256.0,0
78,RED,0,383.9973449707031,304.0000305175781,0
78,RED,1,208.0525665283203,383.9737243652344,0
78,GREEN,0,288.0000305175781,320.0,0
78,GREEN,1,288.0000305175781,208.0640106201172,4
78,BLUE,0,272.0,256.0,0
79,RED,0,384.0002746582031,304.0000305175781,0
79,RED,1,208.06680297851562,383.96661376953125,0
79,GREEN,0,288.0,320.0,0
79,GREEN,1,288.0000305175781,208.07115173339844,5
79,BLUE,0,272.0,256.0,0
80,RED,0,384.00091552734375,304.0000305175781,0
80,RED,1,208.0441436767578,383.9779357910156,0
80,GREEN,0,288.0,320.0,0
80,GREEN,1,288.0000305175781,208.07583618164062,6
80,BLUE,0,272.0,256.0,1
81,RED,0,384.000732421875,304.0,0
81,RED,1,208.02085876464844,383.98956298828125,0
81,GREEN,0,288.0,320.0,0
81,GREEN,1,288.0000305175781,208.07859802246094,7
81,BLUE,0,272.0,256.0,2
82,RED,0,384.0003967285156,304.0,0
82,RED,1,208.006591796875,383.9967041015625,0
82,GREEN,0,288.0,320.0,0
82,GREEN,1,288.0000305175781,208.08006286621094,8
82,BLUE,0,272.0,256.0,3
83,RED,0,384.0001525878906,304.0,0
83,RED,1,208.0002899169922,383.9998474121094,0
83,GREEN,0,288.0,320.0,0
83,GREEN,1,288.0000305175781,208.0807647705078,9
83,BLUE,0,272.0,256.0,4
84,RED,0,384.0000305175781,304.0,0
84,RED,1,207.99855041503906,384.000732421875,0
84,GREEN,0,288.0,320.0,0
84,GREEN,1,288.0000305175781,208.08106994628906,10
84,BLUE,0,272.0,256.0,5
85,RED,0,383.9999694824219,304.0,0
85,RED,1,207.99867248535156,384.00067138671875,0
85,GREEN,0,288.0,320.0,0
85,GREEN,1,288.0000305175781,208.08119201660156,11
85,BLUE,0,272.0,256.0,6
86,RED,0,383.9999694824219,304.0,0
86,RED,1,207.9992218017578,384.0003967285156,0
86,GREEN,0,288.0,320.0,0
86,GREEN,1,288.0000305175781,208.08123779296875,12
86,BLUE,0,272.0,256.0,7
87,RED,0,383.9999694824219,304.0,0
87,RED,1,207.99966430664062,384.0001525878906,0
87,GREEN,0,288.0,320.0,0
87,GREEN,1,288.0000305175781,208.0812530517578,13
87,BLUE,0,272.0,256.0,8
88,RED,0,384.0,304.0,0
88,RED,1,207.9999237060547,384.0000305175781,0
88,GREEN,0,288.0,320.0,0
88,GREEN,1,288.0000305175781,208.0812530517578,14
88,BLUE,0,272.0,256.0,9
89,RED,0,384.0,304.0,0
89,RED,1,208.00001525878906,384.0,0
89,GREEN,0,288.0,320.0,0
89,GREEN,1,288.0000305175781,208.0812530517578,15
89,BLUE,0,272.0,256.0,10
90,RED,0,384.0,304.0,0
90,RED,1,208.00003051757812,383.9999694824219,0
90,GREEN,0,288.0,320.0,0
90,GREEN,1,288.0000305175781,208.0812530517578,16
90,BLUE,0,272.0,256.0,11
91,RED,0,384.0,304.0,0
91,RED,1,208.00003051757812,383.9999694824219,0
91,GREEN,0,288.0,320.0,0
91,GREEN,1,288.0000305175781,208.0812530517578,17
91,BLUE,0,272.0,256.0,12
92,RED,0,384.0,304.0,0
92,RED,1,208.00001525878906,384.0,0
92,GREEN,0,288.0,320.0,0
92,GREEN,1,288.0000305175781,208.0812530517578,18
92,BLUE,0,272.0,256.0,13
93,RED,0,384.0,304.0,0
93,RED,1,208.0,384.0,0
93,GREEN,0,288.0,320.0,0
93,GREEN,1,288.0000305175781,208.0812530517578,19
93,BLUE,0,272.0,256.0,14
94,RED,0,384.0,304.0,0
94,RED,1,208.0,384.0,0
94,GREEN,0,288.0,320.0,0
94,GREEN,1,288.0000305175781,208.0812530517578,20
94,BLUE,0,272.0,256.0,15
95,RED,0,384.0,304.0,0
95,RED,1,208.0,384.0,0
95,GREEN,0,288.0,320.0,0
95,GREEN,1,288.0000305175781,208.0812530517578,21
95,BLUE,0,272.0,256.0,16
96,RED,0,384.0,304.0,0
96,RED,1,208.0,384.0,0
96,GREEN,0,288.0,320.0,0
96,GREEN,1,288.0000305175781,208.0812530517578,22
96,BLUE,0,272.0,256.0,17
97,RED,0,384.0,304.0,0
97,RED,1,208.0,384.0,0
97,GREEN,0,288.0,320.0,0
97,GREEN,1,288.0000305175781,208.0812530517578,23
97,BLUE,0,272.0,256.0,18
98,RED,0,384.0,304.0,0
98,RED,1,208.0,384.0,0
98,GREEN,0,288.0,320.0,0
98,GREEN,1,288.0000305175781,208.0812530517578,24
98,BLUE,0,272.0,256.0,19
99,RED,0,384.0,304.0,0
99,RED,1,208.0,384.0,0
99,GREEN,0,288.0,320.0,0
99,GREEN,1,288.0000305175781,208.0812530517578,25
99,BLUE,0,272.0,256.0,20
100,RED,0,384.0,304.0,0
100,RED,1,208.0,384.0,0
100,GREEN,0,288.0,320.0,0
100,GREEN,1,288.0000305175781,208.0812530517578,26
100,BLUE,0,272.0,256.0,21
101,RED,0,384.0,304.0,0
101,RED,1,208.0,384.0,0
101,GREEN,0,288.0,320.0,0
101,GREEN,1,288.0000305175781,208.0812530517578,27
101,BLUE,0,272.0,256.0,22
102,RED,0,384.0,304.0,0
102,RED,1,208.0,384.0,0
102,GREEN,0,288.0,320.0,0
102,GREEN,1,288.0000305175781,208.0812530517578,28
102,BLUE,0,272.0,256.0,23
103,RED,0,384.0,304.0,0
103,RED,1,208.0,384.0,0
103,GREEN,0,288.0,320.0,0
103,GREEN,1,288.0000305175781,208.0812530517578,29
103,BLUE,0,272.0,256.0,24
104,RED,0,384.0,304.0,0
104,RED,1,208.0,384.0,0
104,GREEN,0,288.0,320.0,0
104,GREEN,1,288.0000305175781,208.0812530517578,30
104,BLUE,0,272.0,256.0,25
105,RED,0,384.0,304.0,0
105,RED,1,208.0,384.0,0
105,GREEN,0,288.0,320.0,0
105,GREEN,1,288.0000305175781,208.0812530517578,31
105,BLUE,0,272.0,256.0,26
106,RED,0,384.0,304.0,0
106,RED,1,208.0,384.0,0
106,GREEN,0,288.0,320.0,0
106,GREEN,1,288.0000305175781,208.0812530517578,32
106,BLUE,0,272.0,256.0,27
107,RED,0,384.0,304.0,0
107,RED,1,208.0,384.0,0
107,GREEN,0,288.0,320.0,0
107,GREEN,1,288.0000305175781,208.0812530517578,33
107,BLUE,0,272.0,256.0,28
108,RED,0,384.0,304.0,0
108,RED,1,208.0,384.0,0
108,GREEN,0,288.0,320.0,0
108,GREEN,1,288.0000305175781,208.0812530517578,34
108,BLUE,0,272.0,256.0,29
109,RED,0,395.8508605957031,304.0,0
109,RED,1,208.0,384.0,0
109,GREEN,0,288.0,320.0,0
109,GREEN,1,288.0000305175781,208.0812530517578,35
109,BLUE,0,272.0,256.0,30
110,RED,0,400.5606689453125,304.0,0
110,RED,1,208.0,384.0,0
110,GREEN,0,288.0,320.0,0
110,GREEN,1,288.0000305175781,208.0812530517578,36
110,BLUE,0,272.0,256.0,31
111,RED,0,401.5608825683594,304.0,0
111,RED,1,208.0,384.0,0
111,GREEN,0,288.0,320.0,0
111,GREEN,1,288.0000305175781,208.0812530517578,37
111,BLUE,0,272.0,256.0,32
112,RED,0,401.2045593261719,304.0,0
112,RED,1,208.0,384.0,0
112,GREEN,0,288.0,320.0,0
112,GREEN,1,288.0000305175781,208.0812530517578,38
112,BLUE,0,272.0,256.0,33
113,RED,0,400.63702392578125,304.0,0
113,RED,1,208.0,384.0,0
113,GREEN,0,288.0,320.0,0
113,GREEN,1,288.0000305175781,208.0812530517578,39
113,BLUE,0,272.0,256.0,34
114,RED,0,400.2385559082031,304.0,0
114,RED,1,208.0,384.0,0
114,GREEN,0,288.0,320.0,0
114,GREEN,1,288.0000305175781,208.0812530517578,40
114,BLUE,0,272.0,256.0,35
115,RED,0,400.0411376953125,304.0,0
115,RED,1,208.0,384.0,0
115,GREEN,0,288.0,320.0,0
115,GREEN,1,288.0000305175781,208.0812530517578,41
115,BLUE,0,272.0,256.0,36
116,RED,0,399.9737243652344,304.0,0
116,RED,1,208.0,384.0,0
116,GREEN,0,288.0,320.0,0
116,GREEN,1,288.0000305175781,208.0812530517578,42
116,BLUE,0,272.0,256.0,37
117,RED,0,399.96661376953125,304.0,0
117,RED,1,208.0,384.0,0
117,GREEN,0,288.0,320.0,0
117,GREEN,1,288.0000305175781,208.0812530517578,43
117,BLUE,0,272.0,256.0,38
118,RED,0,399.9779357910156,304.0,0
118,RED,1,208.0,384.0,0
118,GREEN,0,288.0,320.0,0
118,GREEN,1,288.0000305175781,208.0812530517578,44
118,BLUE,0,272.0,256.0,39
119,RED,0,399.98956298828125,304.0,0
119,RED,1,208.0,384.0,0
119,GREEN,0,288.0,320.0,0
119,GREEN,1,288.0000305175781,208.0812530517578,45
119,BLUE,0,272.0,256.0,40
120,RED,0,399.9967041015625,304.0,0
120,RED,1,208.0,384.0,0
120,GREEN,0,288.0,320.0,0
120,GREEN,1,288.0000305175781,208.0812530517578,46
120,BLUE,0,272.0,256.0,41
121,RED,0,399.9998474121094,304.0,0
121,RED,1,208.0,384.0,0
121,GREEN,0,288.0,320.0,0
121,GREEN,1,288.0000305175781,208.0812530517578,47
121,BLUE,0,272.0,256.0,42
122,RED,0,400.000732421875,304.0,0
122,RED,1,208.0,384.0,0
122,GREEN,0,288.0,320.0,0
122,GREEN,1,288.0000305175781,208.0812530517578,48
122,BLUE,0,272.0,256.0,43
123,RED,0,400.00067138671875,304.0,0
123,RED,1,208.0,384.0,0
123,GREEN,0,288.0,320.0,0
123,GREEN,1,288.0000305175781,208.0812530517578,49
123,BLUE,0,272.0,256.0,44
124,RED,0,400.0003967285156,304.0,0
124,RED,1,208.0,384.0,0
124,GREEN,0,288.0,320.0,0
124,GREEN,1,288.0000305175781,208.0812530517578,50
124,BLUE,0,272.0,256.0,45
125,RED,0,400.0001525878906,304.0,0
125,RED,1,208.0,384.0,0
125,GREEN,0,288.0,320.0,0
125,GREEN,1,288.0000305175781,208.0812530517578,51
125,BLUE,0,272.0,256.0,46
126,RED,0,400.0000305175781,304.0,0
126,RED,1,208.0,384.0,0
126,GREEN,0,288.0,320.0,0
126,GREEN,1,288.0000305175781,208.0812530517578,52
126,BLUE,0,272.0,256.0,47
127,RED,0,400.0,304.0,0
127,RED,1,208.0,384.0,0
127,GREEN,0,288.0,320.0,0
127,GREEN,1,288.0000305175781,208.0812530517578,53
127,BLUE,0,272.0,256.0,48
128,RED,0,399.9999694824219,304.0,0
128,RED,1,208.0,384.0,0
128,GREEN,0,288.0,320.0,0
128,GREEN,1,288.0000305175781,208.0812530517578,54
128,BLUE,0,272.0,256.0,49
129,RED,0,399.9999694824219,304.0,0
129,RED,1,208.0,384.0,0
129,GREEN,0,288.0,320.0,0
129,GREEN,1,288.0000305175781,208.0812530517578,55
129,BLUE,0,272.0,256.0,50
130,RED,0,400.0,304.0,0
130,RED,1,208.0,384.0,0
130,GREEN,0,288.0,320.0,0
130,GREEN,1,288.0000305175781,208.0812530517578,56
130,BLUE,0,272.0,256.0,51
131,RED,0,400.0,304.0,0
131,RED,1,208.0,384.0,0
131,GREEN,0,288.0,320.0,0
131,GREEN,1,288.0000305175781,208.0812530517578,57
131,BLUE,0,272.0,256.0,52
132,RED,0,400.0,304.0,0
132,RED,1,208.0,384.0,0
132,GREEN,0,288.0,320.0,0
132,GREEN,1,288.0000305175781,208.0812530517578,58
132,BLUE,0,272.0,256.0,53
133,RED,0,400.0,304.0,0
133,RED,1,208.0,384.0,0
133,GREEN,0,288.0,320.0,0
133,GREEN,1,288.0000305175781,208.0812530517578,59
