frame,label,score,x1,y1,x2,y2,cx,cy,patch
8,GREEN,33.52861022949219,416,384,480,448,448,416,64
8,GREEN,32.54911422729492,304,256,368,320,336,288,64
8,BLUE,19.655906677246094,416,256,480,320,448,288,64
9,RED,126.23983764648438,256,320,320,384,288,352,64
9,RED,90.37777709960938,304,192,368,256,336,224,64
9,GREEN,33.71820831298828,416,384,480,448,448,416,64
9,GREEN,32.93095397949219,304,256,368,320,336,288,64
9,BLUE,21.80473518371582,416,256,480,320,448,288,64
10,RED,125.999755859375,256,320,320,384,288,352,64
10,RED,91.41015625,304,192,368,256,336,224,64
10,GREEN,33.133052825927734,416,384,480,448,448,416,64
10,GREEN,32.59906768798828,320,256,384,320,352,288,64
10,BLUE,18.150096893310547,416,256,480,320,448,288,64
11,RED,125.98861694335938,256,320,320,384,288,352,64
11,RED,92.5645980834961,304,192,368,256,336,224,64
11,GREEN,33.57777786254883,320,256,384,320,352,288,64
11,GREEN,33.557952880859375,416,384,480,448,448,416,64
11,BLUE,16.059764862060547,416,256,480,320,448,288,64
12,RED,125.8241195678711,256,320,320,384,288,352,64
12,RED,92.3885726928711,304,192,368,256,336,224,64
12,GREEN,33.275482177734375,416,384,480,448,448,416,64
12,GREEN,32.821624755859375,320,256,384,320,352,288,64
12,BLUE,16.352977752685547,416,256,480,320,448,288,64
13,RED,126.05072784423828,256,320,320,384,288,352,64
13,RED,92.55351257324219,304,192,368,256,336,224,64
13,GREEN,33.83441925048828,416,384,480,448,448,416,64
13,GREEN,33.00956726074219,320,272,384,336,352,304,64
13,BLUE,16.680662155151367,416,256,480,320,448,288,64
14,RED,125.94902038574219,256,320,320,384,288,352,64
14,RED,92.60751342773438,304,192,368,256,336,224,64
14,GREEN,32.91493606567383,416,384,480,448,448,416,64
14,GREEN,32.56156921386719,320,272,384,336,352,304,64
14,BLUE,15.78349494934082,416,256,480,320,448,288,64
15,RED,126.11557006835938,256,320,320,384,288,352,64
15,RED,92.94560241699219,304,192,368,256,336,224,64
15,GREEN,33.47650909423828,320,272,384,336,352,304,64
15,GREEN,33.362152099609375,416,384,480,448,448,416,64
15,BLUE,15.178367614746094,416,256,480,320,448,288,64
16,RED,126.00800323486328,256,320,320,384,288,352,64
16,RED,93.08969116210938,320,192,384,256,352,224,64
16,GREEN,33.10980987548828,416,384,480,448,448,416,64
16,GREEN,32.63285827636719,320,256,384,320,352,288,64
16,BLUE,14.876463890075684,416,256,480,320,448,288,64
17,RED,126.4947738647461,256,320,320,384,288,352,64
17,RED,93.19638061523438,320,192,384,256,352,224,64
17,GREEN,34.026214599609375,416,384,480,448,448,416,64
17,GREEN,33.26850128173828,320,272,384,336,352,304,64
17,BLUE,14.306883811950684,416,272,480,336,448,304,64
18,RED,125.84857940673828,256,320,320,384,288,352,64
18,RED,93.4393539428711,320,192,384,256,352,224,64
18,GREEN,33.33720397949219,416,384,480,448,448,416,64
18,GREEN,33.21718215942383,320,256,384,320,352,288,64
18,BLUE,13.235057830810547,416,272,480,336,448,304,64
19,RED,125.67265319824219,256,320,320,384,288,352,64
19,RED,94.23407745361328,320,192,384,256,352,224,64
19,GREEN,33.82533645629883,320,256,384,320,352,288,64
19,GREEN,33.50922393798828,416,384,480,448,448,416,64
19,BLUE,12.308592796325684,416,272,480,336,448,304,64
20,RED,124.7118148803711,256,320,320,384,288,352,64
20,RED,93.0599594116211,320,192,384,256,352,224,64
20,GREEN,32.89047622680664,384,416,448,480,416,448,64
20,GREEN,32.563812255859375,320,256,384,320,352,288,64
20,BLUE,12.045506477355957,416,272,480,336,448,304,64
21,RED,124.73095703125,256,320,320,384,288,352,64
21,RED,92.40849304199219,320,192,384,256,352,224,64
21,GREEN,33.648921966552734,320,272,384,336,352,304,64
21,GREEN,33.06117630004883,416,384,480,448,448,416,64
21,BLUE,11.356395721435547,416,256,480,320,448,288,64
22,RED,123.59452819824219,256,320,320,384,288,352,64
22,RED,91.23339080810547,320,192,384,256,352,224,64
22,GREEN,33.33563995361328,320,272,384,336,352,304,64
22,GREEN,32.17265319824219,384,416,448,480,416,448,64
22,BLUE,11.70888614654541,432,272,496,336,464,304,64
23,RED,123.29022979736328,256,320,320,384,288,352,64
23,RED,91.05292510986328,320,192,384,256,352,224,64
23,GREEN,33.64735794067383,320,272,384,336,352,304,64
23,GREEN,32.587547302246094,384,416,448,480,416,448,64
23,BLUE,11.74746036529541,432,272,496,336,464,304,64
24,RED,122.8746566772461,256,320,320,384,288,352,64
24,RED,90.1865234375,320,192,384,256,352,224,64
24,GREEN,32.90165710449219,320,272,384,336,352,304,64
24,GREEN,32.39237976074219,384,416,448,480,416,448,64
24,BLUE,12.19609260559082,432,272,496,336,464,304,64
25,RED,122.79413604736328,256,320,320,384,288,352,64
25,RED,90.23959350585938,320,192,384,256,352,224,64
25,GREEN,33.255123138427734,320,272,384,336,352,304,64
25,GREEN,32.614742279052734,384,416,448,480,416,448,64
25,BLUE,12.053221702575684,432,272,496,336,464,304,64
26,RED,121.1856918334961,256,320,320,384,288,352,64
26,RED,88.8912582397461,320,192,384,256,352,224,64
26,GREEN,32.61781692504883,320,272,384,336,352,304,64
26,GREEN,32.01747512817383,384,416,448,480,416,448,64
26,BLUE,12.243163108825684,432,256,496,320,464,288,64
27,RED,120.9422836303711,256,320,320,384,288,352,64
27,RED,89.39530944824219,320,192,384,256,352,224,64
27,GREEN,32.98271179199219,320,272,384,336,352,304,64
27,GREEN,32.51352310180664,384,416,448,480,416,448,64
27,BLUE,11.992137908935547,432,256,496,320,464,288,64
28,RED,120.93148803710938,256,320,320,384,288,352,64
28,RED,88.33271026611328,320,192,384,256,352,224,64
28,GREEN,32.56166458129883,320,272,384,336,352,304,64
28,GREEN,31.98256492614746,384,416,448,480,416,448,64
28,BLUE,12.289501190185547,432,272,496,336,464,304,64
29,RED,121.203857421875,256,320,320,384,288,352,64
29,RED,88.36288452148438,320,192,384,256,352,224,64
29,GREEN,32.74452590942383,320,272,384,336,352,304,64
29,GREEN,32.61923599243164,384,416,448,480,416,448,64
29,BLUE,12.218212127685547,432,256,496,320,464,288,64
30,RED,120.57133483886719,256,320,320,384,288,352,64
30,RED,87.74594116210938,320,192,384,256,352,224,64
30,GREEN,31.667085647583008,320,272,384,336,352,304,64
30,GREEN,31.586959838867188,384,416,448,480,416,448,64
30,BLUE,12.43496036529541,432,256,496,320,464,288,64
31,RED,121.80795288085938,256,320,320,384,288,352,64
31,RED,88.61532592773438,320,192,384,256,352,224,64
31,GREEN,32.61655044555664,320,272,384,336,352,304,64
31,GREEN,31.97719383239746,384,416,448,480,416,448,64
31,BLUE,12.141454696655273,432,256,496,320,464,288,64
32,RED,121.54735565185547,256,320,320,384,288,352,64
32,RED,87.88554382324219,304,192,368,256,336,224,64
32,GREEN,32.04154968261719,320,272,384,336,352,304,64
32,GREEN,31.543062210083008,384,416,448,480,416,448,64
32,BLUE,12.109569549560547,432,256,496,320,464,288,64
33,RED,122.01518249511719,256,320,320,384,288,352,64
33,RED,89.020751953125,304,192,368,256,336,224,64
33,GREEN,33.04242706298828,320,272,384,336,352,304,64
33,GREEN,32.11981964111328,384,416,448,480,416,448,64
33,BLUE,12.312108993530273,432,256,496,320,464,288,64
34,RED,121.03192901611328,256,320,320,384,288,352,64
34,RED,87.795654296875,320,192,384,256,352,224,64
34,GREEN,31.841548919677734,320,272,384,336,352,304,64
34,GREEN,31.24159812927246,384,416,448,480,416,448,64
34,BLUE,12.957860946655273,432,256,496,320,464,288,64
35,RED,121.31464385986328,256,320,320,384,288,352,64
35,RED,88.37445831298828,320,192,384,256,352,224,64
35,GREEN,33.10600280761719,320,272,384,336,352,304,64
35,GREEN,32.01459503173828,384,416,448,480,416,448,64
35,BLUE,13.466307640075684,432,256,496,320,464,288,64
36,RED,120.48749542236328,256,320,320,384,288,352,64
36,RED,87.7586898803711,304,192,368,256,336,224,64
36,GREEN,32.36591339111328,320,272,384,336,352,304,64
36,GREEN,31.823970794677734,384,416,448,480,416,448,64
36,BLUE,12.993016242980957,432,256,496,320,464,288,64
37,RED,120.92318725585938,256,320,320,384,288,352,64
37,RED,88.45063018798828,304,192,368,256,336,224,64
37,GREEN,32.36386489868164,320,272,384,336,352,304,64
37,GREEN,32.30751419067383,384,416,448,480,416,448,64
37,BLUE,12.871092796325684,432,256,496,320,464,288,64
38,RED,120.68344116210938,256,320,320,384,288,352,64
38,RED,87.99022674560547,304,192,368,256,336,224,64
38,GREEN,31.623090744018555,320,272,384,336,352,304,64
38,GREEN,31.46869659423828,384,416,448,480,416,448,64
38,BLUE,13.262694358825684,432,256,496,320,464,288,64
39,RED,121.46923828125,256,320,320,384,288,352,64
39,RED,88.43695831298828,304,192,368,256,336,224,64
39,GREEN,32.31308364868164,320,272,384,336,352,304,64
39,GREEN,31.93251609802246,384,416,448,480,416,448,64
39,BLUE,13.298290252685547,416,240,480,304,448,272,64
40,RED,120.87157440185547,256,320,320,384,288,352,64
40,RED,87.88349151611328,304,192,368,256,336,224,64
40,GREEN,31.409664154052734,320,272,384,336,352,304,64
40,GREEN,31.24037742614746,384,416,448,480,416,448,64
40,BLUE,13.94033145904541,416,240,480,304,448,272,64
41,RED,120.91952514648438,256,320,320,384,288,352,64
41,RED,87.6549301147461,304,192,368,256,336,224,64
41,GREEN,32.12909698486328,320,272,384,336,352,304,64
41,GREEN,31.796724319458008,384,416,448,480,416,448,64
41,BLUE,14.11318302154541,416,240,480,304,448,272,64
42,RED,121.13090515136719,256,320,320,384,288,352,64
42,RED,86.61332702636719,304,192,368,256,336,224,64
42,GREEN,31.268062591552734,384,416,448,480,416,448,64
42,GREEN,31.12445831298828,320,272,384,336,352,304,64
42,BLUE,13.929882049560547,416,224,480,288,448,256,64
43,RED,122.2621078491211,256,320,320,384,288,352,64
43,RED,87.29643249511719,304,192,368,256,336,224,64
43,GREEN,32.08207702636719,320,272,384,336,352,304,64
43,GREEN,31.75087547302246,384,416,448,480,416,448,64
43,BLUE,15.048973083496094,416,224,480,288,448,256,64
44,RED,121.39604187011719,256,320,320,384,288,352,64
44,RED,87.3519515991211,304,192,368,256,336,224,64
44,GREEN,31.422164916992188,384,416,448,480,416,448,64
44,GREEN,31.239009857177734,320,272,384,336,352,304,64
44,BLUE,15.88393497467041,416,224,480,288,448,256,64
45,RED,121.53437042236328,256,320,320,384,288,352,64
45,RED,88.15824890136719,304,192,368,256,336,224,64
45,GREEN,32.06986999511719,384,416,448,480,416,448,64
45,GREEN,31.814205169677734,320,272,384,336,352,304,64
45,BLUE,16.008787155151367,416,208,480,272,448,240,64
46,RED,121.33100128173828,256,320,320,384,288,352,64
46,RED,87.88134765625,304,192,368,256,336,224,64
46,GREEN,31.865230560302734,384,416,448,480,416,448,64
46,GREEN,31.185396194458008,320,272,384,336,352,304,64
46,BLUE,17.094579696655273,416,208,480,272,448,240,64
47,RED,121.89042663574219,256,320,320,384,288,352,64
47,RED,88.5450668334961,304,192,368,256,336,224,64
47,GREEN,32.38422393798828,384,416,448,480,416,448,64
47,GREEN,32.12094497680664,320,272,384,336,352,304,64
47,BLUE,17.41191291809082,416,208,480,272,448,240,64
48,RED,121.75629425048828,256,320,320,384,288,352,64
48,RED,88.12602233886719,304,192,368,256,336,224,64
48,GREEN,32.02143096923828,384,416,448,480,416,448,64
48,GREEN,31.30214500427246,320,256,384,320,352,288,64
48,BLUE,18.111913681030273,416,192,480,256,448,224,64
49,RED,122.55790710449219,256,320,320,384,288,352,64
49,RED,88.42655944824219,304,192,368,256,336,224,64
49,GREEN,32.68271255493164,384,416,448,480,416,448,64
49,GREEN,32.27582550048828,320,256,384,320,352,288,64
49,BLUE,18.250682830810547,416,192,480,256,448,224,64
50,RED,122.47172546386719,256,320,320,384,288,352,64
50,RED,87.8951644897461,304,192,368,256,336,224,64
50,GREEN,32.291744232177734,320,256,384,320,352,288,64
50,GREEN,32.02592468261719,384,416,448,480,416,448,64
50,BLUE,18.46855354309082,416,176,480,240,448,208,64
51,RED,122.923095703125,256,320,320,384,288,352,64
51,RED,87.9308090209961,304,192,368,256,336,224,64
51,GREEN,33.27021026611328,320,256,384,320,352,288,64
51,GREEN,32.393306732177734,384,416,448,480,416,448,64
51,BLUE,18.95756721496582,416,176,480,240,448,208,64
52,RED,122.92529296875,256,320,320,384,288,352,64
52,RED,87.95463562011719,304,192,368,256,336,224,64
52,GREEN,33.06581497192383,320,256,384,320,352,288,64
52,GREEN,31.904586791992188,384,416,448,480,416,448,64
52,BLUE,19.234031677246094,416,160,480,224,448,192,64
53,RED,122.90560913085938,256,320,320,384,288,352,64
53,RED,88.3829574584961,304,192,368,256,336,224,64
53,GREEN,34.11210632324219,320,256,384,320,352,288,64
53,GREEN,32.15829849243164,384,416,448,480,416,448,64
53,BLUE,20.185447692871094,416,160,480,224,448,192,64
54,RED,122.69731140136719,256,320,320,384,288,352,64
54,RED,88.42094421386719,304,192,368,256,336,224,64
54,GREEN,33.85194778442383,320,256,384,320,352,288,64
54,GREEN,31.894819259643555,384,416,448,480,416,448,64
54,BLUE,20.389989852905273,416,144,480,208,448,176,64
55,RED,123.37128448486328,256,320,320,384,288,352,64
55,RED,88.15985870361328,304,192,368,256,336,224,64
55,GREEN,35.16225051879883,320,256,384,320,352,288,64
55,GREEN,32.34775161743164,384,416,448,480,416,448,64
55,BLUE,21.888134002685547,416,144,480,208,448,176,64
56,RED,122.71322631835938,256,320,320,384,288,352,64
56,RED,87.70751190185547,304,192,368,256,336,224,64
56,GREEN,35.14516067504883,320,256,384,320,352,288,64
56,GREEN,32.10263442993164,384,416,448,480,416,448,64
56,BLUE,21.660106658935547,416,144,480,208,448,176,64
57,RED,123.74555206298828,256,320,320,384,288,352,64
57,RED,89.0653305053711,304,192,368,256,336,224,64
57,GREEN,34.770015716552734,320,256,384,320,352,288,64
57,GREEN,32.855953216552734,416,384,480,448,448,416,64
57,BLUE,22.452978134155273,416,128,480,192,448,160,64
58,RED,123.24736022949219,256,320,320,384,288,352,64
58,RED,88.47382354736328,304,192,368,256,336,224,64
58,GREEN,34.02338409423828,320,256,384,320,352,288,64
58,GREEN,32.018306732177734,416,384,480,448,448,416,64
58,BLUE,24.213232040405273,416,128,480,192,448,160,64
59,RED,123.23080444335938,256,320,320,384,288,352,64
59,RED,88.3717269897461,304,192,368,256,336,224,64
59,GREEN,33.922943115234375,320,256,384,320,352,288,64
59,GREEN,32.205562591552734,416,384,480,448,448,416,64
59,BLUE,22.8134765625,416,112,480,176,448,144,64
60,RED,123.24809265136719,256,320,320,384,288,352,64
60,RED,88.84481811523438,304,192,368,256,336,224,64
60,GREEN,33.17055130004883,320,256,384,320,352,288,64
60,GREEN,31.5114688873291,416,384,480,448,448,416,64
60,BLUE,25.13232421875,416,112,480,176,448,144,64
61,RED,123.81269073486328,256,320,320,384,288,352,64
61,RED,89.1661605834961,304,192,368,256,336,224,64
61,GREEN,33.45326614379883,320,256,384,320,352,288,64
61,GREEN,31.954439163208008,384,416,448,480,416,448,64
61,BLUE,26.297849655151367,416,112,480,176,448,144,64
62,RED,123.74506378173828,256,320,320,384,288,352,64
62,RED,89.0455551147461,304,192,368,256,336,224,64
62,GREEN,32.48886489868164,320,256,384,320,352,288,64
62,GREEN,31.801069259643555,416,384,480,448,448,416,64
62,BLUE,25.319480895996094,416,112,480,176,448,144,64
63,RED,124.3482894897461,256,320,320,384,288,352,64
63,RED,89.06327819824219,304,192,368,256,336,224,64
63,GREEN,33.485591888427734,320,256,384,320,352,288,64
63,GREEN,32.50092315673828,416,384,480,448,448,416,64
63,BLUE,25.38871955871582,416,96,480,160,448,128,64
64,RED,123.99252319335938,256,320,320,384,288,352,64
64,RED,88.935302734375,304,192,368,256,336,224,64
64,GREEN,33.389495849609375,320,256,384,320,352,288,64
64,GREEN,31.876508712768555,416,384,480,448,448,416,64
64,BLUE,25.136571884155273,416,96,480,160,448,128,64
65,RED,124.05502319335938,256,320,320,384,288,352,64
65,RED,89.18036651611328,304,192,368,256,336,224,64
65,GREEN,34.055416107177734,320,256,384,320,352,288,64
65,GREEN,32.059173583984375,416,384,480,448,448,416,64
65,BLUE,24.827733993530273,416,96,480,160,448,128,64
66,RED,124.2469711303711,256,320,320,384,288,352,64
66,RED,89.28642272949219,304,192,368,256,336,224,64
66,GREEN,33.433929443359375,320,256,384,320,352,288,64
66,GREEN,31.644624710083008,416,384,480,448,448,416,64
66,BLUE,25.035497665405273,416,96,480,160,448,128,64
67,RED,124.547119140625,256,320,320,384,288,352,64
67,RED,89.579833984375,304,192,368,256,336,224,64
67,GREEN,33.81425476074219,320,256,384,320,352,288,64
67,GREEN,31.93500518798828,384,416,448,480,416,448,64
67,BLUE,24.972753524780273,416,96,480,160,448,128,64
68,RED,124.0975570678711,256,320,320,384,288,352,64
68,RED,89.21845245361328,304,192,368,256,336,224,64
68,GREEN,33.51850128173828,320,256,384,320,352,288,64
68,GREEN,31.7097110748291,416,384,480,448,448,416,64
68,BLUE,24.799949645996094,416,96,480,160,448,128,64
69,RED,124.32377624511719,256,320,320,384,288,352,64
69,RED,88.94355010986328,304,192,368,256,336,224,64
69,GREEN,34.00067901611328,320,256,384,320,352,288,64
69,GREEN,32.531002044677734,416,384,480,448,448,416,64
69,BLUE,24.918310165405273,432,96,496,160,464,128,64
70,RED,124.55492401123047,256,320,320,384,288,352,64
70,RED,88.94271850585938,304,192,368,256,336,224,64
70,GREEN,33.03471374511719,320,256,384,320,352,288,64
70,GREEN,32.34125518798828,416,384,480,448,448,416,64
70,BLUE,24.433788299560547,432,96,496,160,464,128,64
71,RED,125.518798828125,256,320,320,384,288,352,64
71,RED,89.0390625,304,192,368,256,336,224,64
71,GREEN,33.968013763427734,320,256,384,320,352,288,64
71,GREEN,33.26747512817383,416,384,480,448,448,416,64
71,BLUE,23.62309455871582,432,96,496,160,464,128,64
72,RED,124.9610824584961,256,320,320,384,288,352,64
72,RED,88.95868682861328,304,192,368,256,336,224,64
72,GREEN,33.31068801879883,320,256,384,320,352,288,64
72,GREEN,32.86566925048828,416,384,480,448,448,416,64
72,BLUE,24.13847541809082,432,96,496,160,464,128,64
73,RED,125.05253601074219,256,320,320,384,288,352,64
73,RED,88.83573913574219,304,192,368,256,336,224,64
73,GREEN,33.589447021484375,320,256,384,320,352,288,64
73,GREEN,33.452388763427734,416,384,480,448,448,416,64
73,BLUE,24.402196884155273,432,112,496,176,464,144,64
74,RED,124.36235046386719,256,320,320,384,288,352,64
74,RED,89.18388366699219,304,192,368,256,336,224,64
74,GREEN,32.976070404052734,416,384,480,448,448,416,64
74,GREEN,32.929439544677734,320,256,384,320,352,288,64
74,BLUE,24.505224227905273,432,112,496,176,464,144,64
75,RED,124.6949691772461,256,320,320,384,288,352,64
75,RED,89.75057983398438,304,192,368,256,336,224,64
75,GREEN,33.50302505493164,320,256,384,320,352,288,64
75,GREEN,33.441158294677734,416,384,480,448,448,416,64
75,BLUE,23.55717658996582,448,112,512,176,480,144,64
76,RED,124.3995590209961,256,320,320,384,288,352,64
76,RED,89.21849822998047,304,192,368,256,336,224,64
76,GREEN,33.12040710449219,416,384,480,448,448,416,64
76,GREEN,32.64911651611328,320,256,384,320,352,288,64
76,BLUE,24.465576171875,448,112,512,176,480,144,64
77,RED,124.600830078125,256,320,320,384,288,352,64
77,RED,89.21361541748047,304,192,368,256,336,224,64
77,GREEN,33.38832473754883,416,384,480,448,448,416,64
77,GREEN,32.748043060302734,320,256,384,320,352,288,64
77,BLUE,23.323192596435547,448,112,512,176,480,144,64
78,RED,124.4085464477539,256,320,320,384,288,352,64
78,RED,89.155517578125,304,192,368,256,336,224,64
78,GREEN,33.27054977416992,416,384,480,448,448,416,64
78,GREEN,31.550874710083008,320,256,384,320,352,288,64
78,BLUE,22.630956649780273,448,128,512,192,480,160,64
79,RED,124.70365905761719,256,320,320,384,288,352,64
79,RED,89.48847198486328,304,192,368,256,336,224,64
79,GREEN,33.58246612548828,416,384,480,448,448,416,64
79,GREEN,32.02602005004883,320,256,384,320,352,288,64
79,BLUE,23.468700408935547,464,128,528,192,496,160,64
80,RED,124.3711929321289,256,320,320,384,288,352,64
80,RED,89.4520492553711,304,192,368,256,336,224,64
80,GREEN,33.147796630859375,416,384,480,448,448,416,64
80,GREEN,31.070308685302734,320,256,384,320,352,288,64
80,BLUE,23.389257431030273,464,128,528,192,496,160,64
81,RED,124.33979034423828,256,320,320,384,288,352,64
81,RED,89.86605834960938,304,192,368,256,336,224,64
81,GREEN,33.42426300048828,416,384,480,448,448,416,64
81,GREEN,31.643795013427734,320,256,384,320,352,288,64
81,BLUE,20.514989852905273,480,144,544,208,512,176,64
82,RED,123.95551300048828,256,320,320,384,288,352,64
82,RED,89.87553405761719,304,192,368,256,336,224,64
82,GREEN,32.756099700927734,416,384,480,448,448,416,64
82,GREEN,31.53022003173828,320,256,384,320,352,288,64
82,BLUE,22.781688690185547,480,144,544,208,512,176,64
83,RED,124.3309555053711,256,320,320,384,288,352,64
83,RED,90.00546264648438,304,192,368,256,336,224,64
83,GREEN,33.39408493041992,416,384,480,448,448,416,64
83,GREEN,31.741451263427734,320,256,384,320,352,288,64
83,BLUE,21.155662536621094,496,144,560,208,528,176,64
84,RED,124.194580078125,256,320,320,384,288,352,64
84,RED,90.00507354736328,304,192,368,256,336,224,64
84,GREEN,33.075923919677734,416,384,480,448,448,416,64
84,GREEN,31.874752044677734,320,256,384,320,352,288,64
84,BLUE,22.027732849121094,496,160,560,224,528,192,64
85,RED,124.607666015625,256,320,320,384,288,352,64
85,RED,90.42904663085938,304,192,368,256,336,224,64
85,GREEN,33.55277633666992,416,384,480,448,448,416,64
85,GREEN,31.939058303833008,320,272,384,336,352,304,64
85,BLUE,22.192577362060547,512,160,576,224,544,192,64
86,RED,124.1073226928711,256,320,320,384,288,352,64
86,RED,89.94052124023438,304,192,368,256,336,224,64
86,GREEN,32.75507354736328,384,416,448,480,416,448,64
86,GREEN,31.76410675048828,320,272,384,336,352,304,64
86,BLUE,20.479345321655273,512,176,576,240,544,208,64
87,RED,124.24862670898438,256,320,320,384,288,352,64
87,RED,90.4107894897461,304,192,368,256,336,224,64
87,GREEN,33.22992706298828,384,416,448,480,416,448,64
87,GREEN,32.238277435302734,320,272,384,336,352,304,64
87,BLUE,21.548778533935547,528,176,592,240,560,208,64
88,RED,123.62646484375,256,320,320,384,288,352,64
88,RED,90.18339538574219,304,192,368,256,336,224,64
88,GREEN,32.77216339111328,416,384,480,448,448,416,64
88,GREEN,32.22636413574219,320,272,384,336,352,304,64
88,BLUE,19.840770721435547,544,176,608,240,576,208,64
89,RED,124.1541976928711,256,320,320,384,288,352,64
89,RED,90.46469116210938,304,192,368,256,336,224,64
89,GREEN,33.094234466552734,416,384,480,448,448,416,64
89,GREEN,33.08310317993164,320,272,384,336,352,304,64
89,BLUE,20.778270721435547,544,192,608,256,576,224,64
90,RED,123.8600082397461,256,320,320,384,288,352,64
90,RED,90.14384460449219,304,192,368,256,336,224,64
90,GREEN,32.84193801879883,416,384,480,448,448,416,64
90,GREEN,32.34281921386719,320,272,384,336,352,304,64
90,BLUE,19.39750862121582,560,192,624,256,592,224,64
91,RED,124.4403305053711,256,320,320,384,288,352,64
91,RED,90.0846176147461,304,192,368,256,336,224,64
91,GREEN,32.96464538574219,416,384,480,448,448,416,64
91,GREEN,32.770896911621094,320,272,384,336,352,304,64
91,BLUE,19.503662109375,576,208,640,272,608,240,64
92,RED,124.29047393798828,256,320,320,384,288,352,64
92,RED,89.9073715209961,304,192,368,256,336,224,64
92,GREEN,32.705169677734375,416,384,480,448,448,416,64
92,GREEN,32.33256530761719,320,272,384,336,352,304,64
92,BLUE,18.673240661621094,576,208,640,272,608,240,64
93,RED,124.518310546875,256,320,320,384,288,352,64
93,RED,90.31005096435547,304,192,368,256,336,224,64
93,GREEN,32.904537200927734,320,272,384,336,352,304,64
93,GREEN,32.667083740234375,416,384,480,448,448,416,64
93,BLUE,18.891746520996094,592,224,656,288,624,256,64
94,RED,124.19140625,256,320,320,384,288,352,64
94,RED,90.07445526123047,304,192,368,256,336,224,64
94,GREEN,33.13490676879883,320,272,384,336,352,304,64
94,GREEN,32.293453216552734,384,416,448,480,416,448,64
94,BLUE,18.588768005371094,592,224,656,288,624,256,64
95,RED,124.15595245361328,256,320,320,384,288,352,64
95,RED,90.4720687866211,304,192,368,256,336,224,64
95,GREEN,33.836910247802734,320,272,384,336,352,304,64
95,GREEN,32.87685012817383,416,384,480,448,448,416,64
95,BLUE,18.058788299560547,608,240,672,304,640,272,64
96,RED,124.25643920898438,256,320,320,384,288,352,64
96,RED,90.3922348022461,304,192,368,256,336,224,64
96,GREEN,33.30604934692383,320,272,384,336,352,304,64
96,GREEN,32.548187255859375,416,384,480,448,448,416,64
96,BLUE,17.91508674621582,608,240,672,304,640,272,64
97,RED,124.72367858886719,256,320,320,384,288,352,64
97,RED,90.45365905761719,304,192,368,256,336,224,64
97,GREEN,33.60761260986328,320,272,384,336,352,304,64
97,GREEN,33.213714599609375,416,384,480,448,448,416,64
97,BLUE,17.10356330871582,624,240,688,304,656,272,64
98,RED,124.46713256835938,256,320,320,384,288,352,64
98,RED,90.2872543334961,304,192,368,256,336,224,64
98,GREEN,33.00258255004883,320,272,384,336,352,304,64
98,GREEN,32.49858093261719,416,384,480,448,448,416,64
98,BLUE,17.06767463684082,624,256,688,320,656,288,64
