frame,label,score,x1,y1,x2,y2,cx,cy,patch
11,GREEN,29.701509475708008,304,112,368,176,336,144,64
11,BLUE,86.85038757324219,256,272,320,336,288,304,64
12,RED,118.9853515625,240,368,304,432,272,400,64
12,RED,98.029541015625,304,160,368,224,336,192,64
12,GREEN,40.16605758666992,416,384,480,448,448,416,64
12,GREEN,30.33051300048828,304,112,368,176,336,144,64
12,BLUE,87.38715362548828,256,272,320,336,288,304,64
13,RED,118.77104187011719,240,368,304,432,272,400,64
13,RED,97.86454772949219,304,160,368,224,336,192,64
13,GREEN,39.59467315673828,432,384,496,448,464,416,64
13,GREEN,30.04511260986328,304,112,368,176,336,144,64
13,BLUE,87.28398132324219,256,272,320,336,288,304,64
14,RED,119.1039047241211,240,368,304,432,272,400,64
14,RED,97.91464233398438,304,160,368,224,336,192,64
14,GREEN,40.07514190673828,416,384,480,448,448,416,64
14,GREEN,30.967866897583008,304,112,368,176,336,144,64
14,BLUE,87.88690948486328,256,272,320,336,288,304,64
15,RED,118.5079574584961,240,368,304,432,272,400,64
15,RED,97.7440414428711,304,160,368,224,336,192,64
15,GREEN,39.363128662109375,432,384,496,448,464,416,64
15,GREEN,29.814594268798828,304,112,368,176,336,144,64
15,BLUE,87.6341781616211,256,272,320,336,288,304,64
16,RED,118.35258483886719,240,368,304,432,272,400,64
16,RED,97.91708374023438,304,160,368,224,336,192,64
16,GREEN,40.00419235229492,432,384,496,448,464,416,64
16,GREEN,30.327436447143555,304,112,368,176,336,144,64
16,BLUE,87.72982788085938,256,272,320,336,288,304,64
17,RED,118.08783721923828,240,368,304,432,272,400,64
17,RED,98.2486801147461,304,160,368,224,336,192,64
17,GREEN,39.69813919067383,432,384,496,448,464,416,64
17,GREEN,30.04189109802246,304,112,368,176,336,144,64
17,BLUE,87.70932006835938,256,272,320,336,288,304,64
18,RED,118.0001449584961,240,368,304,432,272,400,64
18,RED,98.7635269165039,304,160,368,224,336,192,64
18,GREEN,40.61928176879883,432,384,496,448,464,416,64
18,GREEN,30.511323928833008,304,112,368,176,336,144,64
18,BLUE,87.96737670898438,256,272,320,336,288,304,64
19,RED,117.8568344116211,240,368,304,432,272,400,64
19,RED,98.03422546386719,304,160,368,224,336,192,64
19,GREEN,40.17792510986328,432,384,496,448,464,416,64
19,GREEN,29.56899070739746,304,112,368,176,336,144,64
19,BLUE,87.56161499023438,256,272,320,336,288,304,64
20,RED,118.04379272460938,240,368,304,432,272,400,64
20,RED,97.9013671875,304,160,368,224,336,192,64
20,GREEN,40.73759460449219,432,384,496,448,464,416,64
20,GREEN,30.435640335083008,304,112,368,176,336,144,64
20,BLUE,87.6925277709961,256,272,320,336,288,304,64
21,RED,117.28378295898438,240,368,304,432,272,400,64
21,RED,97.34662628173828,304,160,368,224,336,192,64
21,GREEN,39.11674118041992,432,384,496,448,464,416,64
21,GREEN,29.483882904052734,304,112,368,176,336,144,64
21,BLUE,86.6517562866211,256,272,320,336,288,304,64
22,RED,116.78705596923828,240,368,304,432,272,400,64
22,RED,96.67294311523438,304,160,368,224,336,192,64
22,GREEN,38.91615676879883,432,384,496,448,464,416,64
22,GREEN,29.941402435302734,304,112,368,176,336,144,64
22,BLUE,86.07284545898438,256,272,320,336,288,304,64
23,RED,116.06845092773438,240,368,304,432,272,400,64
23,RED,96.89506530761719,304,160,368,224,336,192,64
23,GREEN,37.37089157104492,432,384,496,448,464,416,64
23,GREEN,28.332565307617188,304,112,368,176,336,144,64
23,BLUE,84.7950668334961,256,272,320,336,288,304,64
24,RED,115.7801742553711,240,368,304,432,272,400,64
24,RED,96.81430053710938,304,160,368,224,336,192,64
24,GREEN,37.14594268798828,432,384,496,448,464,416,64
24,GREEN,28.556489944458008,304,112,368,176,336,144,64
24,BLUE,85.03417205810547,256,272,320,336,288,304,64
25,RED,115.39950561523438,240,368,304,432,272,400,64
25,RED,96.53353881835938,304,160,368,224,336,192,64
25,GREEN,36.54799270629883,432,384,496,448,464,416,64
25,GREEN,27.439302444458008,304,112,368,176,336,144,64
25,BLUE,85.02397155761719,256,272,320,336,288,304,64
26,RED,115.2289047241211,240,368,304,432,272,400,64
26,RED,96.27352905273438,304,160,368,224,336,192,64
26,GREEN,37.276702880859375,432,384,496,448,464,416,64
26,GREEN,27.57367706298828,304,112,368,176,336,144,64
26,BLUE,84.9703598022461,272,272,336,336,304,304,64
27,RED,115.04193878173828,240,368,304,432,272,400,64
27,RED,95.9227523803711,304,160,368,224,336,192,64
27,GREEN,37.21601104736328,432,384,496,448,464,416,64
27,GREEN,27.773189544677734,304,112,368,176,336,144,64
27,BLUE,84.90868377685547,256,272,320,336,288,304,64
28,RED,115.1142578125,240,368,304,432,272,400,64
28,RED,95.97860717773438,304,160,368,224,336,192,64
28,GREEN,37.98432159423828,432,384,496,448,464,416,64
28,GREEN,28.512739181518555,304,112,368,176,336,144,64
28,BLUE,85.15190124511719,256,272,320,336,288,304,64
29,RED,115.12158203125,240,368,304,432,272,400,64
29,RED,95.91044616699219,304,160,368,224,336,192,64
29,GREEN,37.18866729736328,432,384,496,448,464,416,64
29,GREEN,27.92499542236328,304,112,368,176,336,144,64
29,BLUE,85.50897979736328,272,272,336,336,304,304,64
30,RED,114.91488647460938,240,368,304,432,272,400,64
30,RED,95.80419921875,304,160,368,224,336,192,64
30,GREEN,37.53837203979492,432,384,496,448,464,416,64
30,GREEN,28.342084884643555,304,112,368,176,336,144,64
30,BLUE,86.28646850585938,272,272,336,336,304,304,64
31,RED,114.1180648803711,240,368,304,432,272,400,64
31,RED,96.07186889648438,304,160,368,224,336,192,64
31,GREEN,36.73969268798828,432,384,496,448,464,416,64
31,GREEN,26.545747756958008,304,112,368,176,336,144,64
31,BLUE,85.2464828491211,272,272,336,336,304,304,64
32,RED,113.7755355834961,240,368,304,432,272,400,64
32,RED,95.937255859375,304,160,368,224,336,192,64
32,GREEN,36.78187942504883,432,384,496,448,464,416,64
32,GREEN,24.797800064086914,288,112,352,176,320,144,64
32,BLUE,85.74213409423828,272,272,336,336,304,304,64
33,RED,113.43759155273438,240,368,304,432,272,400,64
33,RED,95.7059555053711,304,160,368,224,336,192,64
33,GREEN,36.49052047729492,432,384,496,448,464,416,64
33,GREEN,22.359079360961914,288,112,352,176,320,144,64
33,BLUE,85.73578643798828,272,272,336,336,304,304,64
34,RED,114.2489242553711,240,368,304,432,272,400,64
34,RED,95.92245483398438,304,160,368,224,336,192,64
34,GREEN,36.997161865234375,432,384,496,448,464,416,64
34,GREEN,22.04990005493164,288,112,352,176,320,144,64
34,BLUE,86.2210922241211,272,272,336,336,304,304,64
35,RED,114.27474975585938,240,368,304,432,272,400,64
35,RED,96.2225570678711,304,160,368,224,336,192,64
35,GREEN,37.09584426879883,432,384,496,448,464,416,64
35,GREEN,19.45444107055664,288,112,352,176,320,144,64
35,BLUE,86.6380844116211,272,272,336,336,304,304,64
36,RED,114.61225128173828,240,368,304,432,272,400,64
36,RED,96.26791381835938,304,160,368,224,336,192,64
36,GREEN,38.15766143798828,432,384,496,448,464,416,64
36,GREEN,18.476364135742188,288,128,352,192,320,160,64
36,BLUE,87.43476104736328,272,272,336,336,304,304,64
37,RED,114.46337890625,240,368,304,432,272,400,64
37,RED,96.27484893798828,304,160,368,224,336,192,64
37,GREEN,37.53139114379883,432,384,496,448,464,416,64
37,GREEN,15.564988136291504,288,128,352,192,320,160,64
37,BLUE,88.12406921386719,272,272,336,336,304,304,64
38,RED,114.881103515625,240,368,304,432,272,400,64
38,RED,96.59623718261719,304,160,368,224,336,192,64
38,GREEN,38.04145050048828,432,384,496,448,464,416,64
38,GREEN,12.417332649230957,288,128,352,192,320,160,64
38,BLUE,89.2267074584961,272,272,336,336,304,304,64
39,RED,114.34174346923828,240,368,304,432,272,400,64
39,RED,96.08856964111328,304,160,368,224,336,192,64
39,GREEN,38.078216552734375,432,384,496,448,464,416,64
39,GREEN,10.773533821105957,336,400,400,464,368,432,64
39,BLUE,89.6922836303711,272,272,336,336,304,304,64
40,RED,114.30526733398438,240,368,304,432,272,400,64
40,RED,95.97225952148438,304,160,368,224,336,192,64
40,GREEN,38.596187591552734,432,384,496,448,464,416,64
40,GREEN,11.02485179901123,336,400,400,464,368,432,64
40,BLUE,89.77323913574219,256,272,320,336,288,304,64
41,RED,113.57904815673828,240,368,304,432,272,400,64
41,RED,95.77645874023438,304,160,368,224,336,192,64
41,GREEN,37.16102981567383,432,384,496,448,464,416,64
41,GREEN,11.013035774230957,336,400,400,464,368,432,64
41,BLUE,90.41459655761719,272,272,336,336,304,304,64
42,RED,113.0548324584961,240,368,304,432,272,400,64
42,RED,95.08271026611328,304,160,368,224,336,192,64
42,GREEN,37.04056930541992,432,384,496,448,464,416,64
42,GREEN,11.13969612121582,336,400,400,464,368,432,64
42,BLUE,90.989013671875,272,272,336,336,304,304,64
43,RED,113.05033874511719,240,368,304,432,272,400,64
43,RED,94.82109069824219,304,160,368,224,336,192,64
43,GREEN,36.78192901611328,432,384,496,448,464,416,64
43,GREEN,10.93891429901123,336,400,400,464,368,432,64
43,BLUE,91.31161499023438,272,272,336,336,304,304,64
44,RED,113.20648956298828,240,368,304,432,272,400,64
44,RED,95.88285827636719,304,160,368,224,336,192,64
44,GREEN,37.33881378173828,432,384,496,448,464,416,64
44,GREEN,11.231297492980957,336,400,400,464,368,432,64
44,BLUE,91.83549499511719,272,272,336,336,304,304,64
45,RED,112.6246566772461,240,368,304,432,272,400,64
45,RED,95.40219116210938,304,160,368,224,336,192,64
45,GREEN,37.00067901611328,432,384,496,448,464,416,64
45,GREEN,10.969822883605957,336,400,400,464,368,432,64
45,BLUE,92.3834457397461,256,272,320,336,288,304,64
46,RED,112.43915557861328,240,368,304,432,272,400,64
46,RED,97.096435546875,304,160,368,224,336,192,64
46,GREEN,37.41386413574219,432,384,496,448,464,416,64
46,GREEN,11.049217224121094,336,400,400,464,368,432,64
46,BLUE,93.0802230834961,256,272,320,336,288,304,64
47,RED,112.511962890625,240,368,304,432,272,400,64
47,RED,96.272705078125,304,160,368,224,336,192,64
47,GREEN,36.92006301879883,432,384,496,448,464,416,64
47,GREEN,11.136082649230957,336,400,400,464,368,432,64
47,BLUE,93.84774780273438,256,272,320,336,288,304,64
48,RED,112.91010284423828,240,368,304,432,272,400,64
48,RED,94.80829620361328,304,160,368,224,336,192,64
48,GREEN,37.71059036254883,432,384,496,448,464,416,64
48,GREEN,11.465916633605957,336,400,400,464,368,432,64
48,BLUE,94.9637680053711,256,272,320,336,288,304,64
49,RED,112.7210922241211,240,368,304,432,272,400,64
49,RED,93.0865249633789,304,176,368,240,336,208,64
49,GREEN,36.17475128173828,432,384,496,448,464,416,64
49,GREEN,11.014500617980957,336,400,400,464,368,432,64
49,BLUE,94.64061737060547,256,272,320,336,288,304,64
50,RED,112.96942901611328,240,368,304,432,272,400,64
50,RED,94.05058288574219,304,176,368,240,336,208,64
50,GREEN,36.20551300048828,432,384,496,448,464,416,64
50,GREEN,11.18193244934082,336,400,400,464,368,432,64
50,BLUE,94.70976257324219,256,272,320,336,288,304,64
51,RED,112.20282745361328,240,368,304,432,272,400,64
51,RED,93.609619140625,304,176,368,240,336,208,64
51,GREEN,35.90033721923828,432,384,496,448,464,416,64
51,GREEN,10.984081268310547,336,400,400,464,368,432,64
51,BLUE,94.62431335449219,256,272,320,336,288,304,64
52,RED,111.187744140625,240,368,304,432,272,400,64
52,RED,95.4957046508789,304,176,368,240,336,208,64
52,GREEN,34.029293060302734,432,384,496,448,464,416,64
52,GREEN,10.713621139526367,336,400,400,464,368,432,64
52,BLUE,93.529052734375,256,272,320,336,288,304,64
53,RED,110.66938018798828,240,368,304,432,272,400,64
53,RED,95.127685546875,304,176,368,240,336,208,64
53,GREEN,33.080657958984375,432,384,496,448,464,416,64
53,GREEN,10.39584732055664,336,400,400,464,368,432,64
53,BLUE,93.14618682861328,256,272,320,336,288,304,64
54,RED,110.42206573486328,240,368,304,432,272,400,64
54,RED,95.85663604736328,304,176,368,240,336,208,64
54,GREEN,33.29056930541992,432,384,496,448,464,416,64
54,GREEN,10.42094612121582,336,400,400,464,368,432,64
54,BLUE,93.52812194824219,256,272,320,336,288,304,64
55,RED,110.0599594116211,240,368,304,432,272,400,64
55,RED,90.4644546508789,304,176,368,240,336,208,64
55,GREEN,32.594966888427734,432,384,496,448,464,416,64
55,GREEN,10.33027172088623,336,400,400,464,368,432,64
55,BLUE,93.38105010986328,256,272,320,336,288,304,64
56,RED,110.04057312011719,240,368,304,432,272,400,64
56,RED,85.01508331298828,304,176,368,240,336,208,64
56,GREEN,33.06962203979492,432,384,496,448,464,416,64
56,GREEN,10.62592601776123,336,400,400,464,368,432,64
56,BLUE,93.35722351074219,256,272,320,336,288,304,64
57,RED,110.23710632324219,240,368,304,432,272,400,64
57,RED,79.2921371459961,304,192,368,256,336,224,64
57,GREEN,32.59135437011719,432,384,496,448,464,416,64
57,GREEN,10.568357467651367,336,400,400,464,368,432,64
57,BLUE,92.773681640625,256,272,320,336,288,304,64
58,RED,110.64740753173828,240,368,304,432,272,400,64
58,RED,75.17778015136719,304,192,368,256,336,224,64
58,GREEN,33.30912780761719,432,384,496,448,464,416,64
58,GREEN,10.739646911621094,336,400,400,464,368,432,64
58,BLUE,92.34599304199219,256,272,320,336,288,304,64
59,RED,110.7406234741211,240,368,304,432,272,400,64
59,RED,69.8180160522461,304,192,368,256,336,224,64
59,GREEN,32.679439544677734,432,400,496,464,464,432,64
59,GREEN,10.657957077026367,336,400,400,464,368,432,64
59,BLUE,89.95893096923828,256,272,320,336,288,304,64
60,RED,110.98495483398438,240,368,304,432,272,400,64
60,RED,64.82709503173828,304,208,368,272,336,240,64
60,GREEN,33.424163818359375,432,384,496,448,464,416,64
60,GREEN,11.004685401916504,336,400,400,464,368,432,64
60,BLUE,88.07699584960938,256,272,320,336,288,304,64
61,RED,111.0116195678711,240,368,304,432,272,400,64
61,RED,64.34066772460938,304,208,368,272,336,240,64
61,GREEN,32.96488952636719,432,400,496,464,464,432,64
61,GREEN,10.769187927246094,336,400,400,464,368,432,64
61,BLUE,85.37397003173828,256,272,320,336,288,304,64
62,RED,111.20561218261719,240,368,304,432,272,400,64
62,RED,62.31283950805664,304,208,368,272,336,240,64
62,GREEN,33.490230560302734,432,400,496,464,464,432,64
62,GREEN,12.21996784210205,304,96,368,160,336,128,64
62,BLUE,83.6805648803711,256,272,320,336,288,304,64
63,RED,110.90560913085938,240,368,304,432,272,400,64
63,RED,57.59648132324219,304,208,368,272,336,240,64
63,GREEN,32.033443450927734,432,400,496,464,464,432,64
63,GREEN,15.936960220336914,304,96,368,160,336,128,64
63,BLUE,79.77914428710938,256,272,320,336,288,304,64
64,RED,110.7628402709961,240,368,304,432,272,400,64
64,RED,57.60316848754883,144,384,208,448,176,416,64
64,GREEN,32.358150482177734,400,432,464,496,432,464,64
64,GREEN,19.66000747680664,304,96,368,160,336,128,64
64,BLUE,78.63021850585938,256,272,320,336,288,304,64
65,RED,110.09716796875,240,368,304,432,272,400,64
65,RED,57.354827880859375,144,384,208,448,176,416,64
65,GREEN,31.725873947143555,400,432,464,496,432,464,64
65,GREEN,20.73427391052246,304,112,368,176,336,144,64
65,BLUE,72.2279281616211,256,272,320,336,288,304,64
66,RED,109.97626495361328,240,368,304,432,272,400,64
66,RED,57.63813018798828,144,384,208,448,176,416,64
66,GREEN,32.013912200927734,400,432,464,496,432,464,64
66,GREEN,22.03847312927246,304,112,368,176,336,144,64
66,BLUE,71.3197250366211,256,272,320,336,288,304,64
67,RED,109.568115234375,240,368,304,432,272,400,64
67,RED,57.33769226074219,144,384,208,448,176,416,64
67,GREEN,31.740718841552734,400,432,464,496,432,464,64
67,GREEN,22.822847366333008,304,112,368,176,336,144,64
67,BLUE,73.5404281616211,256,272,320,336,288,304,64
68,RED,109.51498413085938,240,368,304,432,272,400,64
68,RED,57.30849075317383,144,384,208,448,176,416,64
68,GREEN,32.46644973754883,400,432,464,496,432,464,64
68,GREEN,23.937301635742188,304,112,368,176,336,144,64
68,BLUE,74.8819351196289,256,272,320,336,288,304,64
69,RED,109.6905746459961,240,368,304,432,272,400,64
69,RED,57.35883331298828,144,384,208,448,176,416,64
69,GREEN,32.01259231567383,400,432,464,496,432,464,64
69,GREEN,23.57875633239746,304,112,368,176,336,144,64
69,BLUE,70.68207550048828,256,272,320,336,288,304,64
70,RED,109.83549499511719,240,368,304,432,272,400,64
70,RED,57.096187591552734,144,384,208,448,176,416,64
70,GREEN,32.83002471923828,400,432,464,496,432,464,64
70,GREEN,24.275192260742188,304,112,368,176,336,144,64
70,BLUE,68.5328598022461,256,272,320,336,288,304,64
71,RED,109.74628448486328,240,368,304,432,272,400,64
71,RED,57.367671966552734,144,384,208,448,176,416,64
71,GREEN,32.639400482177734,400,432,464,496,432,464,64
71,GREEN,24.289011001586914,304,112,368,176,336,144,64
71,BLUE,61.007568359375,256,272,320,336,288,304,64
72,RED,109.78466796875,240,368,304,432,272,400,64
72,RED,67.0169906616211,304,144,368,208,336,176,64
72,GREEN,33.13969421386719,400,432,464,496,432,464,64
72,GREEN,24.67812156677246,304,112,368,176,336,144,64
72,BLUE,59.15561294555664,256,272,320,336,288,304,64
73,RED,110.10590362548828,240,368,304,432,272,400,64
73,RED,76.6214828491211,304,160,368,224,336,192,64
73,GREEN,32.60844421386719,400,432,464,496,432,464,64
73,GREEN,24.761959075927734,304,112,368,176,336,144,64
73,BLUE,55.255367279052734,256,272,320,336,288,304,64
74,RED,109.97919464111328,240,368,304,432,272,400,64
74,RED,85.50482940673828,304,160,368,224,336,192,64
74,GREEN,33.38568878173828,400,432,464,496,432,464,64
74,GREEN,24.802974700927734,304,112,368,176,336,144,64
74,BLUE,49.615966796875,256,288,320,352,288,320,64
75,RED,109.78607940673828,240,368,304,432,272,400,64
75,RED,90.74638366699219,304,160,368,224,336,192,64
75,GREEN,32.92475128173828,400,432,464,496,432,464,64
75,GREEN,24.705368041992188,304,112,368,176,336,144,64
75,BLUE,45.651268005371094,256,288,320,352,288,320,64
76,RED,110.243896484375,240,368,304,432,272,400,64
76,RED,93.6290512084961,304,160,368,224,336,192,64
76,GREEN,33.23768997192383,400,432,464,496,432,464,64
76,GREEN,24.708053588867188,304,112,368,176,336,144,64
76,BLUE,42.409080505371094,256,288,320,352,288,320,64
77,RED,110.263916015625,240,368,304,432,272,400,64
77,RED,95.00165557861328,304,160,368,224,336,192,64
77,GREEN,32.76435089111328,400,432,464,496,432,464,64
77,GREEN,24.204879760742188,304,112,368,176,336,144,64
77,BLUE,38.234615325927734,256,288,320,352,288,320,64
78,RED,110.69926452636719,240,368,304,432,272,400,64
78,RED,95.7992172241211,304,160,368,224,336,192,64
78,GREEN,32.99858093261719,400,432,464,496,432,464,64
78,GREEN,24.153657913208008,304,112,368,176,336,144,64
78,BLUE,33.68608474731445,256,304,320,368,288,336,64
79,RED,110.37494659423828,240,368,304,432,272,400,64
79,RED,95.58808135986328,304,160,368,224,336,192,64
79,GREEN,32.58143997192383,400,432,464,496,432,464,64
79,GREEN,24.21083641052246,304,112,368,176,336,144,64
79,BLUE,32.036766052246094,256,304,320,368,288,336,64
80,RED,110.47299194335938,240,368,304,432,272,400,64
80,RED,96.88285827636719,304,176,368,240,336,208,64
80,GREEN,32.898677825927734,400,432,464,496,432,464,64
80,GREEN,24.95990753173828,304,112,368,176,336,144,64
80,BLUE,31.923973083496094,272,304,336,368,304,336,64
81,RED,110.31439971923828,240,368,304,432,272,400,64
81,RED,98.05644226074219,304,176,368,240,336,208,64
81,GREEN,32.33271026611328,400,432,464,496,432,464,64
81,GREEN,24.90346336364746,304,112,368,176,336,144,64
81,BLUE,32.92294692993164,272,304,336,368,304,336,64
82,RED,110.62870788574219,240,368,304,432,272,400,64
82,RED,98.8473129272461,304,176,368,240,336,208,64
82,GREEN,33.020259857177734,400,432,464,496,432,464,64
82,GREEN,25.296676635742188,304,112,368,176,336,144,64
82,BLUE,32.80585861206055,272,304,336,368,304,336,64
83,RED,110.05160522460938,240,368,304,432,272,400,64
83,RED,98.87919616699219,304,176,368,240,336,208,64
83,GREEN,32.72446060180664,400,432,464,496,432,464,64
83,GREEN,24.96913719177246,304,112,368,176,336,144,64
83,BLUE,33.23740005493164,272,304,336,368,304,336,64
84,RED,109.99667358398438,240,368,304,432,272,400,64
84,RED,99.5570297241211,304,176,368,240,336,208,64
84,GREEN,33.09086608886719,400,432,464,496,432,464,64
84,GREEN,25.359420776367188,304,112,368,176,336,144,64
84,BLUE,32.9306640625,272,304,336,368,304,336,64
85,RED,110.02006530761719,256,368,320,432,288,400,64
85,RED,99.2803726196289,304,176,368,240,336,208,64
85,GREEN,32.92655944824219,400,432,464,496,432,464,64
85,GREEN,24.805368423461914,304,112,368,176,336,144,64
85,BLUE,33.47270202636719,272,304,336,368,304,336,64
86,RED,110.20585632324219,256,368,320,432,288,400,64
86,RED,99.92704772949219,304,176,368,240,336,208,64
86,GREEN,33.55595397949219,400,432,464,496,432,464,64
86,GREEN,25.001949310302734,304,112,368,176,336,144,64
86,BLUE,33.530418395996094,272,304,336,368,304,336,64
87,RED,109.9026870727539,256,368,320,432,288,400,64
87,RED,100.17743682861328,304,176,368,240,336,208,64
87,GREEN,32.902095794677734,400,432,464,496,432,464,64
87,GREEN,25.062543869018555,304,112,368,176,336,144,64
87,BLUE,32.93881607055664,272,304,336,368,304,336,64
88,RED,110.2220687866211,256,368,320,432,288,400,64
88,RED,100.7550277709961,304,176,368,240,336,208,64
88,GREEN,33.19477081298828,400,432,464,496,432,464,64
88,GREEN,25.230318069458008,304,112,368,176,336,144,64
88,BLUE,32.224021911621094,272,304,336,368,304,336,64
89,RED,110.06830596923828,256,368,320,432,288,400,64
89,RED,100.43793487548828,304,176,368,240,336,208,64
89,GREEN,32.69037628173828,400,432,464,496,432,464,64
89,GREEN,24.215133666992188,304,112,368,176,336,144,64
89,BLUE,32.28461837768555,272,304,336,368,304,336,64
90,RED,110.1993637084961,256,368,320,432,288,400,64
90,RED,100.40326690673828,304,176,368,240,336,208,64
90,GREEN,32.84750747680664,400,432,464,496,432,464,64
90,GREEN,24.366792678833008,304,112,368,176,336,144,64
90,BLUE,31.40239143371582,272,304,336,368,304,336,64
91,RED,109.739501953125,256,368,320,432,288,400,64
91,RED,100.5059585571289,304,176,368,240,336,208,64
91,GREEN,31.86415672302246,400,432,464,496,432,464,64
91,GREEN,24.036861419677734,304,112,368,176,336,144,64
91,BLUE,31.86503791809082,272,304,336,368,304,336,64
92,RED,109.76005554199219,256,368,320,432,288,400,64
92,RED,101.064208984375,304,176,368,240,336,208,64
92,GREEN,32.27646255493164,400,432,464,496,432,464,64
92,GREEN,24.05263328552246,304,112,368,176,336,144,64
92,BLUE,31.89799690246582,272,304,336,368,304,336,64
93,RED,109.90483093261719,256,368,320,432,288,400,64
93,RED,101.90717315673828,304,176,368,240,336,208,64
93,GREEN,31.233442306518555,400,432,464,496,432,464,64
93,GREEN,23.239694595336914,304,112,368,176,336,144,64
93,BLUE,31.652830123901367,272,304,336,368,304,336,64
94,RED,110.43930053710938,256,368,320,432,288,400,64
94,RED,102.65829467773438,304,176,368,240,336,208,64
94,GREEN,31.358783721923828,400,432,464,496,432,464,64
94,GREEN,23.738718032836914,304,112,368,176,336,144,64
94,BLUE,31.115964889526367,272,304,336,368,304,336,64
95,RED,110.4156723022461,256,368,320,432,288,400,64
95,RED,102.5323715209961,304,176,368,240,336,208,64
95,GREEN,30.908443450927734,400,432,464,496,432,464,64
95,GREEN,22.717330932617188,304,112,368,176,336,144,64
95,BLUE,31.068748474121094,272,304,336,368,304,336,64
96,RED,110.471435546875,256,368,320,432,288,400,64
96,RED,102.62309265136719,304,176,368,240,336,208,64
96,GREEN,31.529489517211914,400,432,464,496,432,464,64
96,GREEN,23.28989028930664,304,112,368,176,336,144,64
96,BLUE,30.775388717651367,272,304,336,368,304,336,64
97,RED,110.5010757446289,256,368,320,432,288,400,64
97,RED,101.62187194824219,304,176,368,240,336,208,64
97,GREEN,30.77211570739746,400,432,464,496,432,464,64
97,GREEN,22.817916870117188,304,112,368,176,336,144,64
97,BLUE,31.465965270996094,272,304,336,368,304,336,64
98,RED,110.8255844116211,256,368,320,432,288,400,64
98,RED,101.14013671875,304,176,368,240,336,208,64
98,GREEN,30.986616134643555,400,432,464,496,432,464,64
98,GREEN,22.918405532836914,304,112,368,176,336,144,64
98,BLUE,32.14262390136719,272,304,336,368,304,336,64
