frame,label,score,x1,y1,x2,y2,cx,cy,patch
30,GREEN,17.04013442993164,304,144,368,208,336,176,64
30,BLUE,65.79862976074219,304,128,368,192,336,160,64
31,RED,112.859130859375,240,160,304,224,272,192,64
31,RED,80.7908706665039,240,256,304,320,272,288,64
31,GREEN,22.289451599121094,368,240,432,304,400,272,64
31,GREEN,17.66098403930664,304,144,368,208,336,176,64
31,BLUE,65.98603057861328,304,128,368,192,336,160,64
32,RED,112.07865905761719,240,160,304,224,272,192,64
32,RED,80.6692886352539,240,256,304,320,272,288,64
32,GREEN,21.668113708496094,368,240,432,304,400,272,64
32,GREEN,16.849754333496094,304,144,368,208,336,176,64
32,BLUE,65.58798217773438,304,128,368,192,336,160,64
33,RED,112.3897933959961,240,160,304,224,272,192,64
33,RED,80.8428726196289,240,256,304,320,272,288,64
33,GREEN,22.11406135559082,368,240,432,304,400,272,64
33,GREEN,17.554880142211914,304,144,368,208,336,176,64
33,BLUE,65.536376953125,304,128,368,192,336,160,64
34,RED,112.11542510986328,240,160,304,224,272,192,64
34,RED,80.67236328125,240,256,304,320,272,288,64
34,GREEN,21.151023864746094,368,240,432,304,400,272,64
34,GREEN,16.700632095336914,304,144,368,208,336,176,64
34,BLUE,64.21894073486328,304,128,368,192,336,160,64
35,RED,112.5157699584961,240,160,304,224,272,192,64
35,RED,80.7889175415039,240,256,304,320,272,288,64
35,GREEN,21.171531677246094,368,240,432,304,400,272,64
35,GREEN,17.778854370117188,304,144,368,208,336,176,64
35,BLUE,64.47958374023438,304,128,368,192,336,160,64
36,RED,112.54364776611328,240,160,304,224,272,192,64
36,RED,80.7452621459961,240,256,304,320,272,288,64
36,GREEN,20.490962982177734,304,160,368,224,336,192,64
36,GREEN,19.952146530151367,368,256,432,320,400,288,64
36,BLUE,64.57284545898438,304,128,368,192,336,160,64
37,RED,112.72367858886719,240,160,304,224,272,192,64
37,RED,80.7198715209961,240,256,304,320,272,288,64
37,GREEN,21.135543823242188,304,160,368,224,336,192,64
37,GREEN,20.16435432434082,368,256,432,320,400,288,64
37,BLUE,65.4232406616211,304,128,368,192,336,160,64
38,RED,112.1864242553711,240,160,304,224,272,192,64
38,RED,81.02714538574219,240,256,304,320,272,288,64
38,GREEN,20.30405044555664,304,160,368,224,336,192,64
38,GREEN,19.566648483276367,368,256,432,320,400,288,64
38,BLUE,64.977294921875,304,128,368,192,336,160,64
39,RED,112.08627319335938,240,160,304,224,272,192,64
39,RED,81.05316925048828,240,256,304,320,272,288,64
39,GREEN,20.98700714111328,304,160,368,224,336,192,64
39,GREEN,20.22592544555664,368,256,432,320,400,288,64
39,BLUE,64.90605163574219,304,128,368,192,336,160,64
40,RED,111.641845703125,240,160,304,224,272,192,64
40,RED,80.98334503173828,240,256,304,320,272,288,64
40,GREEN,20.406538009643555,304,160,368,224,336,192,64
40,GREEN,19.93974494934082,368,256,432,320,400,288,64
40,BLUE,65.00126647949219,304,128,368,192,336,160,64
41,RED,111.63764190673828,240,160,304,224,272,192,64
41,RED,81.02421569824219,240,256,304,320,272,288,64
41,GREEN,20.837739944458008,304,160,368,224,336,192,64
41,GREEN,20.16337776184082,368,256,432,320,400,288,64
41,BLUE,64.93051147460938,304,128,368,192,336,160,64
42,RED,111.3448715209961,240,160,304,224,272,192,64
42,RED,81.0740737915039,240,256,304,320,272,288,64
42,GREEN,20.037643432617188,304,160,368,224,336,192,64
42,GREEN,19.626218795776367,368,256,432,320,400,288,64
42,BLUE,64.54633331298828,304,128,368,192,336,160,64
43,RED,111.60517120361328,240,160,304,224,272,192,64
43,RED,80.97343444824219,240,256,304,320,272,288,64
43,GREEN,20.989498138427734,304,160,368,224,336,192,64
43,GREEN,20.36332893371582,368,256,432,320,400,288,64
43,BLUE,64.39384460449219,304,128,368,192,336,160,64
44,RED,111.7339859008789,240,160,304,224,272,192,64
44,RED,80.7112808227539,240,256,304,320,272,288,64
44,GREEN,20.53720474243164,368,240,432,304,400,272,64
44,GREEN,16.841110229492188,304,144,368,208,336,176,64
44,BLUE,64.56293487548828,304,128,368,192,336,160,64
45,RED,111.9730453491211,240,160,304,224,272,192,64
45,RED,80.42216491699219,240,256,304,320,272,288,64
45,GREEN,21.29789924621582,368,240,432,304,400,272,64
45,GREEN,17.447750091552734,304,144,368,208,336,176,64
45,BLUE,65.0365219116211,304,128,368,192,336,160,64
46,RED,111.47372436523438,240,160,304,224,272,192,64
46,RED,79.43207550048828,240,256,304,320,272,288,64
46,GREEN,20.879636764526367,368,240,432,304,400,272,64
46,GREEN,16.476951599121094,304,144,368,208,336,176,64
46,BLUE,64.73348999023438,304,128,368,192,336,160,64
47,RED,111.44389343261719,240,160,304,224,272,192,64
47,RED,78.837890625,240,256,304,320,272,288,64
47,GREEN,22.38090705871582,368,240,432,304,400,272,64
47,GREEN,17.211471557617188,304,144,368,208,336,176,64
47,BLUE,64.83295440673828,304,128,368,192,336,160,64
48,RED,111.40438842773438,240,160,304,224,272,192,64
48,RED,78.3246078491211,240,256,304,320,272,288,64
48,GREEN,22.65439224243164,368,240,432,304,400,272,64
48,GREEN,16.517234802246094,304,144,368,208,336,176,64
48,BLUE,64.84213256835938,304,128,368,192,336,160,64
49,RED,111.86859893798828,240,160,304,224,272,192,64
49,RED,77.69755554199219,240,256,304,320,272,288,64
49,GREEN,24.36923599243164,368,240,432,304,400,272,64
49,GREEN,16.54750633239746,304,144,368,208,336,176,64
49,BLUE,64.8751449584961,304,128,368,192,336,160,64
50,RED,111.4808578491211,240,160,304,224,272,192,64
50,RED,77.77685546875,240,256,304,320,272,288,64
50,GREEN,24.06772232055664,368,240,432,304,400,272,64
50,GREEN,15.28764533996582,304,144,368,208,336,176,64
50,BLUE,65.0418930053711,304,128,368,192,336,160,64
51,RED,112.1417465209961,240,160,304,224,272,192,64
51,RED,77.25946807861328,224,256,288,320,256,288,64
51,GREEN,23.44833755493164,368,240,432,304,400,272,64
51,GREEN,15.669285774230957,304,144,368,208,336,176,64
51,BLUE,65.0938949584961,304,128,368,192,336,160,64
52,RED,111.6006851196289,240,160,304,224,272,192,64
52,RED,77.0940933227539,240,256,304,320,272,288,64
52,GREEN,23.34238052368164,368,224,432,288,400,256,64
52,GREEN,13.239304542541504,272,160,336,224,304,192,64
52,BLUE,64.6361312866211,304,128,368,192,336,160,64
53,RED,111.72870635986328,240,160,304,224,272,192,64
53,RED,76.5696792602539,224,256,288,320,256,288,64
53,GREEN,25.703758239746094,368,224,432,288,400,256,64
53,GREEN,13.440085411071777,272,160,336,224,304,192,64
53,BLUE,63.52304458618164,304,128,368,192,336,160,64
54,RED,111.50458526611328,240,160,304,224,272,192,64
54,RED,76.15556335449219,224,256,288,320,256,288,64
54,GREEN,24.648923873901367,368,224,432,288,400,256,64
54,GREEN,12.863182067871094,272,160,336,224,304,192,64
54,BLUE,60.631587982177734,304,128,368,192,336,160,64
55,RED,111.9666976928711,240,160,304,224,272,192,64
55,RED,76.1026840209961,224,256,288,320,256,288,64
55,GREEN,25.91215705871582,368,208,432,272,400,240,64
55,GREEN,13.108055114746094,272,160,336,224,304,192,64
55,BLUE,53.58549499511719,304,128,368,192,336,160,64
56,RED,111.86249542236328,240,160,304,224,272,192,64
56,RED,76.227783203125,224,256,288,320,256,288,64
56,GREEN,26.474607467651367,368,208,432,272,400,240,64
56,GREEN,12.395212173461914,272,160,336,224,304,192,64
56,BLUE,45.47665786743164,288,128,352,192,320,160,64
57,RED,112.208984375,240,160,304,224,272,192,64
57,RED,76.0164566040039,224,256,288,320,256,288,64
57,GREEN,26.548582077026367,368,192,432,256,400,224,64
57,GREEN,13.736082077026367,272,160,336,224,304,192,64
57,BLUE,41.934471130371094,288,128,352,192,320,160,64
58,RED,112.2525405883789,240,160,304,224,272,192,64
58,RED,75.73051452636719,224,256,288,320,256,288,64
58,GREEN,28.541013717651367,368,192,432,256,400,224,64
58,GREEN,13.898679733276367,272,176,336,240,304,208,64
58,BLUE,39.06220626831055,288,128,352,192,320,160,64
59,RED,112.58085632324219,240,160,304,224,272,192,64
59,RED,76.6775894165039,240,256,304,320,272,288,64
59,GREEN,28.438913345336914,368,176,432,240,400,208,64
59,GREEN,15.108785629272461,272,176,336,240,304,208,64
59,BLUE,37.018943786621094,288,128,352,192,320,160,64
60,RED,112.16748046875,240,160,304,224,272,192,64
60,RED,77.658447265625,240,256,304,320,272,288,64
60,GREEN,26.546287536621094,368,176,432,240,400,208,64
60,GREEN,14.506149291992188,272,176,336,240,304,208,64
60,BLUE,36.57611846923828,288,128,352,192,320,160,64
61,RED,112.20014190673828,240,160,304,224,272,192,64
61,RED,78.79926300048828,240,256,304,320,272,288,64
61,GREEN,28.22690200805664,384,160,448,224,416,192,64
61,GREEN,23.918794631958008,288,176,352,240,320,208,64
61,BLUE,39.12167739868164,288,128,352,192,320,160,64
62,RED,111.63212585449219,240,160,304,224,272,192,64
62,RED,79.75517272949219,240,256,304,320,272,288,64
62,GREEN,27.741209030151367,384,144,448,208,416,176,64
62,GREEN,24.02773094177246,288,176,352,240,320,208,64
62,BLUE,42.53515625,288,128,352,192,320,160,64
63,RED,111.5423812866211,240,160,304,224,272,192,64
63,RED,80.0929183959961,240,256,304,320,272,288,64
63,GREEN,30.89008331298828,304,176,368,240,336,208,64
63,GREEN,28.45981216430664,400,144,464,208,432,176,64
63,BLUE,46.833396911621094,288,128,352,192,320,160,64
64,RED,111.187255859375,240,160,304,224,272,192,64
64,RED,81.20703125,240,256,304,320,272,288,64
64,GREEN,31.456880569458008,304,176,368,240,336,208,64
64,GREEN,28.78525161743164,400,144,464,208,432,176,64
64,BLUE,53.091548919677734,288,128,352,192,320,160,64
65,RED,111.56181335449219,240,160,304,224,272,192,64
65,RED,81.1043930053711,240,256,304,320,272,288,64
65,GREEN,34.21107864379883,320,176,384,240,352,208,64
65,GREEN,27.951072692871094,416,128,480,192,448,160,64
65,BLUE,54.95170593261719,304,128,368,192,336,160,64
66,RED,111.06791687011719,240,160,304,224,272,192,64
66,RED,81.48368835449219,240,256,304,320,272,288,64
66,GREEN,34.59037780761719,320,176,384,240,352,208,64
66,GREEN,29.396238327026367,416,128,480,192,448,160,64
66,BLUE,61.38388442993164,304,128,368,192,336,160,64
67,RED,111.025146484375,240,160,304,224,272,192,64
67,RED,81.90155792236328,240,256,304,320,272,288,64
67,GREEN,34.789791107177734,320,176,384,240,352,208,64
67,GREEN,30.42782974243164,416,128,480,192,448,160,64
67,BLUE,64.79403686523438,304,128,368,192,336,160,64
68,RED,109.44379425048828,240,160,304,224,272,192,64
68,RED,82.76225280761719,240,256,304,320,272,288,64
68,GREEN,34.18661880493164,336,176,400,240,368,208,64
68,GREEN,31.405271530151367,432,128,496,192,464,160,64
68,BLUE,64.03495788574219,304,128,368,192,336,160,64
69,RED,109.10140991210938,240,160,304,224,272,192,64
69,RED,83.07953643798828,240,256,304,320,272,288,64
69,GREEN,33.64081573486328,336,176,400,240,368,208,64
69,GREEN,30.99789810180664,448,128,512,192,480,160,64
69,BLUE,64.18109893798828,320,128,384,192,352,160,64
70,RED,109.1275863647461,240,160,304,224,272,192,64
70,RED,83.809326171875,240,256,304,320,272,288,64
70,GREEN,32.56523132324219,320,176,384,240,352,208,64
70,GREEN,28.691598892211914,464,144,528,208,496,176,64
70,BLUE,64.33573913574219,320,128,384,192,352,160,64
71,RED,109.16571807861328,240,160,304,224,272,192,64
71,RED,84.2488784790039,240,256,304,320,272,288,64
71,GREEN,32.441009521484375,320,176,384,240,352,208,64
71,GREEN,31.231199264526367,464,144,528,208,496,176,64
71,BLUE,64.24765014648438,320,128,384,192,352,160,64
72,RED,109.17548370361328,240,160,304,224,272,192,64
72,RED,84.8160629272461,240,256,304,320,272,288,64
72,GREEN,32.33427429199219,320,176,384,240,352,208,64
72,GREEN,31.197261810302734,480,160,544,224,512,192,64
72,BLUE,63.85361099243164,320,128,384,192,352,160,64
73,RED,109.4139633178711,240,160,304,224,272,192,64
73,RED,84.6424331665039,240,256,304,320,272,288,64
73,GREEN,32.96855163574219,320,176,384,240,352,208,64
73,GREEN,29.739059448242188,496,176,560,240,528,208,64
73,BLUE,63.68183135986328,320,128,384,192,352,160,64
74,RED,109.1786117553711,240,160,304,224,272,192,64
74,RED,84.42236328125,240,256,304,320,272,288,64
74,GREEN,32.30414581298828,320,176,384,240,352,208,64
74,GREEN,26.802244186401367,496,192,560,256,528,224,64
74,BLUE,63.037986755371094,320,128,384,192,352,160,64
75,RED,109.33647155761719,240,160,304,224,272,192,64
75,RED,83.85771179199219,240,256,304,320,272,288,64
75,GREEN,32.969329833984375,320,176,384,240,352,208,64
75,GREEN,28.435544967651367,512,208,576,272,544,240,64
75,BLUE,62.698387145996094,320,128,384,192,352,160,64
76,RED,109.24872589111328,240,160,304,224,272,192,64
76,RED,84.21318054199219,240,256,304,320,272,288,64
76,GREEN,32.453948974609375,320,176,384,240,352,208,64
76,GREEN,27.48740005493164,528,224,592,288,560,256,64
76,BLUE,62.789695739746094,320,128,384,192,352,160,64
77,RED,109.72343444824219,240,160,304,224,272,192,64
77,RED,84.716064453125,240,256,304,320,272,288,64
77,GREEN,33.71913528442383,320,176,384,240,352,208,64
77,GREEN,26.879783630371094,544,240,608,304,576,272,64
77,BLUE,62.86943054199219,320,128,384,192,352,160,64
78,RED,109.30668640136719,240,160,304,224,272,192,64
78,RED,85.01215362548828,240,256,304,320,272,288,64
78,GREEN,33.041107177734375,320,176,384,240,352,208,64
78,GREEN,26.009225845336914,544,256,608,320,576,288,64
78,BLUE,62.58403015136719,304,128,368,192,336,160,64
79,RED,109.0521011352539,240,160,304,224,272,192,64
79,RED,85.0890121459961,240,256,304,320,272,288,64
79,GREEN,33.01259231567383,320,176,384,240,352,208,64
79,GREEN,27.003610610961914,560,272,624,336,592,304,64
79,BLUE,62.85331726074219,320,128,384,192,352,160,64
80,RED,108.8636245727539,240,160,304,224,272,192,64
80,RED,85.5985336303711,240,256,304,320,272,288,64
80,GREEN,32.48500442504883,320,176,384,240,352,208,64
80,GREEN,24.916793823242188,576,288,640,352,608,320,64
80,BLUE,62.24887466430664,320,128,384,192,352,160,64
81,RED,109.21063995361328,240,160,304,224,272,192,64
81,RED,86.2151870727539,240,256,304,320,272,288,64
81,GREEN,33.00795364379883,320,176,384,240,352,208,64
81,GREEN,26.54574966430664,576,304,640,368,608,336,64
81,BLUE,61.767967224121094,304,128,368,192,336,160,64
82,RED,108.7030258178711,240,160,304,224,272,192,64
82,RED,86.662841796875,240,256,304,320,272,288,64
82,GREEN,32.70292663574219,320,176,384,240,352,208,64
82,GREEN,24.625289916992188,592,320,656,384,624,352,64
82,BLUE,61.660545349121094,320,128,384,192,352,160,64
83,RED,108.83002471923828,240,160,304,224,272,192,64
83,RED,86.5557632446289,240,256,304,320,272,288,64
83,GREEN,33.032222747802734,320,176,384,240,352,208,64
83,GREEN,25.342771530151367,592,336,656,400,624,368,64
83,BLUE,61.772212982177734,304,128,368,192,336,160,64
84,RED,108.8954086303711,240,160,304,224,272,192,64
84,RED,86.5816421508789,240,256,304,320,272,288,64
84,GREEN,32.492034912109375,320,176,384,240,352,208,64
84,GREEN,23.108346939086914,608,352,672,416,640,384,64
84,BLUE,61.65580749511719,304,128,368,192,336,160,64
85,RED,109.0831527709961,240,160,304,224,272,192,64
85,RED,86.96430206298828,240,256,304,320,272,288,64
85,GREEN,33.068843841552734,320,176,384,240,352,208,64
85,GREEN,24.43149185180664,608,352,672,416,640,384,64
85,BLUE,61.62895202636719,304,128,368,192,336,160,64
86,RED,108.9454574584961,240,160,304,224,272,192,64
86,RED,86.98847198486328,240,256,304,320,272,288,64
86,GREEN,32.73539733886719,320,176,384,240,352,208,64
86,GREEN,23.62656021118164,608,368,672,432,640,400,64
86,BLUE,61.46835708618164,304,128,368,192,336,160,64
87,RED,109.12850952148438,240,160,304,224,272,192,64
87,RED,87.1436996459961,240,256,304,320,272,288,64
87,GREEN,33.184417724609375,320,176,384,240,352,208,64
87,GREEN,23.80771255493164,608,384,672,448,640,416,64
87,BLUE,61.579490661621094,304,128,368,192,336,160,64
88,RED,109.12431335449219,240,160,304,224,272,192,64
88,RED,87.14286804199219,240,256,304,320,272,288,64
88,GREEN,32.59867858886719,320,176,384,240,352,208,64
88,GREEN,21.381393432617188,624,384,688,448,656,416,64
88,BLUE,61.70956802368164,320,128,384,192,352,160,64
89,RED,108.8224105834961,240,160,304,224,272,192,64
89,RED,87.08671569824219,240,256,304,320,272,288,64
89,GREEN,33.145748138427734,320,176,384,240,352,208,64
89,GREEN,22.873044967651367,624,400,688,464,656,432,64
89,BLUE,61.688377380371094,304,128,368,192,336,160,64
90,RED,108.89848327636719,240,160,304,224,272,192,64
90,RED,86.8197250366211,240,256,304,320,272,288,64
90,GREEN,33.035396575927734,320,176,384,240,352,208,64
90,GREEN,21.36830711364746,624,416,688,480,656,448,64
90,BLUE,61.79936218261719,304,128,368,192,336,160,64
91,RED,109.10649108886719,240,160,304,224,272,192,64
91,RED,86.56098175048828,240,256,304,320,272,288,64
91,GREEN,33.22724151611328,320,176,384,240,352,208,64
91,GREEN,21.873924255371094,624,416,688,480,656,448,64
91,BLUE,62.007808685302734,304,128,368,192,336,160,64
92,RED,109.44403839111328,240,160,304,224,272,192,64
92,RED,86.59027862548828,240,256,304,320,272,288,64
92,GREEN,32.42289733886719,320,176,384,240,352,208,64
92,GREEN,20.095457077026367,624,432,688,496,656,464,64
92,BLUE,62.22089385986328,304,128,368,192,336,160,64
93,RED,109.8807601928711,240,160,304,224,272,192,64
93,RED,86.4215316772461,240,256,304,320,272,288,64
93,GREEN,33.21254348754883,320,176,384,240,352,208,64
93,GREEN,20.368650436401367,624,432,688,496,656,464,64
93,BLUE,62.41688919067383,304,128,368,192,336,160,64
94,RED,109.91552734375,240,160,304,224,272,192,64
94,RED,86.2503890991211,240,256,304,320,272,288,64
94,GREEN,32.481929779052734,320,176,384,240,352,208,64
94,GREEN,19.12607192993164,624,448,688,512,656,480,64
94,BLUE,62.298580169677734,304,128,368,192,336,160,64
95,RED,109.9013671875,240,160,304,224,272,192,64
95,RED,85.94868469238281,240,256,304,320,272,288,64
95,GREEN,33.312984466552734,320,176,384,240,352,208,64
95,GREEN,19.178220748901367,640,448,704,512,672,480,64
95,BLUE,62.32255554199219,304,128,368,192,336,160,64
96,RED,109.94257354736328,240,160,304,224,272,192,64
96,RED,85.79170227050781,240,256,304,320,272,288,64
96,GREEN,32.892818450927734,320,176,384,240,352,208,64
96,GREEN,17.62480354309082,640,448,704,512,672,480,64
96,BLUE,61.991451263427734,304,128,368,192,336,160,64
97,RED,110.35946655273438,240,160,304,224,272,192,64
97,RED,85.5882797241211,256,256,320,320,288,288,64
97,GREEN,33.45087432861328,320,176,384,240,352,208,64
97,GREEN,18.44076919555664,624,464,688,528,656,496,64
97,BLUE,61.98349380493164,304,128,368,192,336,160,64
98,RED,110.29203796386719,240,160,304,224,272,192,64
98,RED,85.4878921508789,256,256,320,320,288,288,64
98,GREEN,32.97743606567383,320,176,384,240,352,208,64
98,GREEN,17.327390670776367,624,464,688,528,656,496,64
98,BLUE,62.340721130371094,304,128,368,192,336,160,64
