frame,label,score,x1,y1,x2,y2,cx,cy,patch
98,GREEN,5.740331172943115,160,288,224,352,192,320,64
98,BLUE,22.28593635559082,832,64,896,128,864,96,64
99,RED,109.78490447998047,176,352,240,416,208,384,64
99,RED,100.1849594116211,352,272,416,336,384,304,64
99,GREEN,40.18422317504883,256,288,320,352,288,320,64
99,GREEN,5.70546817779541,160,288,224,352,192,320,64
99,BLUE,20.872312545776367,832,64,896,128,864,96,64
100,RED,110.27294921875,176,352,240,416,208,384,64
100,RED,99.912353515625,352,272,416,336,384,304,64
100,GREEN,40.92665481567383,256,288,320,352,288,320,64
100,GREEN,5.707274436950684,160,288,224,352,192,320,64
100,BLUE,21.24882698059082,832,64,896,128,864,96,64
101,RED,110.04740905761719,176,352,240,416,208,384,64
101,RED,99.556640625,352,272,416,336,384,304,64
101,GREEN,40.383052825927734,256,288,320,352,288,320,64
101,GREEN,5.704295635223389,160,288,224,352,192,320,64
101,BLUE,20.44828987121582,832,64,896,128,864,96,64
102,RED,110.07963562011719,176,352,240,416,208,384,64
102,RED,99.994140625,352,272,416,336,384,304,64
102,GREEN,40.898921966552734,256,288,320,352,288,320,64
102,GREEN,6.009960174560547,160,288,224,352,192,320,64
102,BLUE,22.139646530151367,832,64,896,128,864,96,64
103,RED,109.440673828125,176,352,240,416,208,384,64
103,RED,100.6168441772461,352,272,416,336,384,304,64
103,GREEN,40.35390090942383,256,288,320,352,288,320,64
103,GREEN,6.01323127746582,160,288,224,352,192,320,64
103,BLUE,21.16948127746582,832,64,896,128,864,96,64
104,RED,109.08544921875,176,352,240,416,208,384,64
104,RED,101.36723327636719,352,272,416,336,384,304,64
104,GREEN,40.89823913574219,256,288,320,352,288,320,64
104,GREEN,6.06620979309082,160,288,224,352,192,320,64
104,BLUE,23.382810592651367,832,64,896,128,864,96,64
105,RED,109.03300476074219,176,352,240,416,208,384,64
105,RED,100.444091796875,352,272,416,336,384,304,64
105,GREEN,40.623626708984375,256,288,320,352,288,320,64
105,GREEN,6.0754876136779785,160,288,224,352,192,320,64
105,BLUE,21.496776580810547,832,64,896,128,864,96,64
106,RED,109.52733612060547,176,352,240,416,208,384,64
106,RED,100.408447265625,352,272,416,336,384,304,64
106,GREEN,41.53529739379883,256,288,320,352,288,320,64
106,GREEN,6.2332024574279785,160,288,224,352,192,320,64
106,BLUE,23.923681259155273,832,64,896,128,864,96,64
107,RED,109.29828643798828,176,352,240,416,208,384,64
107,RED,100.97163391113281,352,272,416,336,384,304,64
107,GREEN,40.770503997802734,256,288,320,352,288,320,64
107,GREEN,6.1096673011779785,160,288,224,352,192,320,64
107,BLUE,22.686132431030273,832,64,896,128,864,96,64
108,RED,109.518798828125,176,352,240,416,208,384,64
108,RED,99.787841796875,352,272,416,336,384,304,64
108,GREEN,40.47025680541992,256,288,320,352,288,320,64
108,GREEN,6.230663299560547,160,288,224,352,192,320,64
108,BLUE,26.11484146118164,832,64,896,128,864,96,64
109,RED,109.49408721923828,176,352,240,416,208,384,64
109,RED,99.04829406738281,368,272,432,336,400,304,64
109,GREEN,39.88393020629883,256,288,320,352,288,320,64
109,GREEN,6.01284122467041,160,288,224,352,192,320,64
109,BLUE,24.787548065185547,832,64,896,128,864,96,64
110,RED,109.40990447998047,176,352,240,416,208,384,64
110,RED,100.2494125366211,368,272,432,336,400,304,64
110,GREEN,40.33451461791992,256,288,320,352,288,320,64
110,GREEN,6.03920841217041,160,288,224,352,192,320,64
110,BLUE,25.682762145996094,832,64,896,128,864,96,64
111,RED,109.30599975585938,176,352,240,416,208,384,64
111,RED,101.38749694824219,368,272,432,336,400,304,64
111,GREEN,39.985931396484375,256,288,320,352,288,320,64
111,GREEN,6.097117900848389,160,288,224,352,192,320,64
111,BLUE,24.532712936401367,832,64,896,128,864,96,64
112,RED,109.55209350585938,176,352,240,416,208,384,64
112,RED,101.7325210571289,368,272,432,336,400,304,64
112,GREEN,40.63568878173828,256,288,320,352,288,320,64
112,GREEN,6.374022483825684,160,288,224,352,192,320,64
112,BLUE,26.93998908996582,832,64,896,128,864,96,64
113,RED,109.65863800048828,176,352,240,416,208,384,64
113,RED,101.42533874511719,368,272,432,336,400,304,64
113,GREEN,40.131832122802734,256,288,320,352,288,320,64
113,GREEN,6.088524341583252,160,288,224,352,192,320,64
113,BLUE,25.52231216430664,832,64,896,128,864,96,64
114,RED,110.04443359375,176,352,240,416,208,384,64
114,RED,100.3858413696289,368,272,432,336,400,304,64
114,GREEN,40.741939544677734,256,288,320,352,288,320,64
114,GREEN,6.025389671325684,160,288,224,352,192,320,64
114,BLUE,27.71904182434082,832,64,896,128,864,96,64
115,RED,109.54550170898438,176,352,240,416,208,384,64
115,RED,100.93046569824219,368,272,432,336,400,304,64
115,GREEN,40.06703567504883,256,288,320,352,288,320,64
115,GREEN,5.888377666473389,160,288,224,352,192,320,64
115,BLUE,27.296775817871094,832,64,896,128,864,96,64
116,RED,109.57914733886719,176,352,240,416,208,384,64
116,RED,100.78080749511719,368,272,432,336,400,304,64
116,GREEN,40.354000091552734,256,288,320,352,288,320,64
116,GREEN,6.055418968200684,160,288,224,352,192,320,64
116,BLUE,27.747900009155273,832,64,896,128,864,96,64
117,RED,109.4090805053711,176,352,240,416,208,384,64
117,RED,100.8118667602539,368,272,432,336,400,304,64
117,GREEN,41.210689544677734,256,288,320,352,288,320,64
117,GREEN,5.983592987060547,160,288,224,352,192,320,64
117,BLUE,27.99101448059082,832,64,896,128,864,96,64
118,RED,109.10653686523438,176,352,240,416,208,384,64
118,RED,101.02533721923828,368,272,432,336,400,304,64
118,GREEN,41.15077590942383,256,288,320,352,288,320,64
118,GREEN,6.365673065185547,160,288,224,352,192,320,64
118,BLUE,33.92612075805664,832,64,896,128,864,96,64
119,RED,108.5462875366211,176,352,240,416,208,384,64
119,RED,100.826416015625,368,272,432,336,400,304,64
119,GREEN,40.829681396484375,256,288,320,352,288,320,64
119,GREEN,6.212986946105957,160,288,224,352,192,320,64
119,BLUE,32.720603942871094,832,64,896,128,864,96,64
120,RED,108.722900390625,176,352,240,416,208,384,64
120,RED,100.7540054321289,368,272,432,336,400,304,64
120,GREEN,41.221038818359375,256,288,320,352,288,320,64
120,GREEN,6.29667854309082,160,288,224,352,192,320,64
120,BLUE,31.36528205871582,832,64,896,128,864,96,64
121,RED,108.689453125,176,352,240,416,208,384,64
121,RED,100.701904296875,368,272,432,336,400,304,64
121,GREEN,40.856292724609375,256,288,320,352,288,320,64
121,GREEN,6.190184116363525,160,288,224,352,192,320,64
121,BLUE,29.073728561401367,832,64,896,128,864,96,64
122,RED,108.83651733398438,176,352,240,416,208,384,64
122,RED,100.19184112548828,368,272,432,336,400,304,64
122,GREEN,41.25434112548828,256,288,320,352,288,320,64
122,GREEN,6.27543830871582,160,288,224,352,192,320,64
122,BLUE,27.769725799560547,832,64,896,128,864,96,64
123,RED,108.63265991210938,176,352,240,416,208,384,64
123,RED,99.92499542236328,368,272,432,336,400,304,64
123,GREEN,40.32841110229492,256,288,320,352,288,320,64
123,GREEN,6.092528820037842,160,288,224,352,192,320,64
123,BLUE,26.705808639526367,832,64,896,128,864,96,64
124,RED,108.85868835449219,176,352,240,416,208,384,64
124,RED,99.8812484741211,368,272,432,336,400,304,64
124,GREEN,40.38304901123047,256,288,320,352,288,320,64
124,GREEN,6.1726555824279785,160,288,224,352,192,320,64
124,BLUE,27.317771911621094,832,64,896,128,864,96,64
125,RED,108.5682601928711,176,352,240,416,208,384,64
125,RED,99.8844223022461,368,272,432,336,400,304,64
125,GREEN,39.961177825927734,256,288,320,352,288,320,64
125,GREEN,5.960594654083252,160,288,224,352,192,320,64
125,BLUE,26.857177734375,832,64,896,128,864,96,64
126,RED,109.09819030761719,176,352,240,416,208,384,64
126,RED,99.8897933959961,368,272,432,336,400,304,64
126,GREEN,40.44501495361328,256,288,320,352,288,320,64
126,GREEN,6.069921016693115,160,288,224,352,192,320,64
126,BLUE,26.36972427368164,832,64,896,128,864,96,64
127,RED,108.93236541748047,176,352,240,416,208,384,64
127,RED,100.11064147949219,368,272,432,336,400,304,64
127,GREEN,39.94281768798828,256,288,320,352,288,320,64
127,GREEN,5.937987804412842,160,288,224,352,192,320,64
127,BLUE,26.61772346496582,832,64,896,128,864,96,64
128,RED,108.9540023803711,176,352,240,416,208,384,64
128,RED,100.2572250366211,368,272,432,336,400,304,64
128,GREEN,40.94828796386719,256,288,320,352,288,320,64
128,GREEN,5.962743282318115,160,288,224,352,192,320,64
128,BLUE,27.615184783935547,832,64,896,128,864,96,64
129,RED,109.0078125,176,352,240,416,208,384,64
129,RED,100.65507507324219,368,272,432,336,400,304,64
129,GREEN,39.858882904052734,256,288,320,352,288,320,64
129,GREEN,5.803417205810547,160,288,224,352,192,320,64
129,BLUE,26.805906295776367,832,64,896,128,864,96,64
130,RED,109.11776733398438,176,352,240,416,208,384,64
130,RED,100.9500503540039,368,272,432,336,400,304,64
130,GREEN,40.445064544677734,256,288,320,352,288,320,64
130,GREEN,5.9810051918029785,160,288,224,352,192,320,64
130,BLUE,27.295896530151367,832,64,896,128,864,96,64
131,RED,109.23676300048828,176,352,240,416,208,384,64
131,RED,100.98583984375,368,272,432,336,400,304,64
131,GREEN,40.03031921386719,256,288,320,352,288,320,64
131,GREEN,5.421092987060547,160,288,224,352,192,320,64
131,BLUE,25.757665634155273,832,64,896,128,864,96,64
132,RED,109.48588562011719,176,352,240,416,208,384,64
132,RED,100.9141616821289,368,272,432,336,400,304,64
132,GREEN,40.53739929199219,256,288,320,352,288,320,64
132,GREEN,5.305321216583252,160,288,224,352,192,320,64
132,BLUE,25.974950790405273,832,64,896,128,864,96,64
133,RED,108.71733093261719,176,352,240,416,208,384,64
133,RED,100.9503402709961,368,272,432,336,400,304,64
133,GREEN,39.53871536254883,256,288,320,352,288,320,64
133,GREEN,4.829735279083252,160,288,224,352,192,320,64
133,BLUE,27.217039108276367,832,64,896,128,864,96,64
134,RED,109.25131225585938,176,352,240,416,208,384,64
134,RED,100.73588562011719,368,272,432,336,400,304,64
134,GREEN,40.29926300048828,256,288,320,352,288,320,64
134,GREEN,5.0181145668029785,160,288,224,352,192,320,64
134,BLUE,28.95439338684082,832,64,896,128,864,96,64
135,RED,108.86239624023438,176,352,240,416,208,384,64
135,RED,100.9242172241211,368,272,432,336,400,304,64
135,GREEN,39.783538818359375,256,288,320,352,288,320,64
135,GREEN,5.032616138458252,160,288,224,352,192,320,64
135,BLUE,28.662010192871094,832,64,896,128,864,96,64
136,RED,109.2486801147461,176,352,240,416,208,384,64
136,RED,101.0956039428711,368,272,432,336,400,304,64
136,GREEN,40.25263214111328,256,288,320,352,288,320,64
136,GREEN,5.274413585662842,160,288,224,352,192,320,64
136,BLUE,28.601268768310547,832,64,896,128,864,96,64
137,RED,108.7142562866211,176,352,240,416,208,384,64
137,RED,101.2201156616211,368,272,432,336,400,304,64
137,GREEN,39.76259231567383,256,288,320,352,288,320,64
137,GREEN,4.985790252685547,160,288,224,352,192,320,64
137,BLUE,28.37578010559082,832,80,896,144,864,112,64
138,RED,108.9835433959961,176,352,240,416,208,384,64
138,RED,101.01459503173828,368,272,432,336,400,304,64
138,GREEN,40.201656341552734,256,288,320,352,288,320,64
138,GREEN,4.962059497833252,160,288,224,352,192,320,64
138,BLUE,28.83745002746582,832,64,896,128,864,96,64
139,RED,109.05937194824219,176,352,240,416,208,384,64
139,RED,101.172119140625,368,272,432,336,400,304,64
139,GREEN,39.44086456298828,256,288,320,352,288,320,64
139,GREEN,5.02407169342041,160,288,224,352,192,320,64
139,BLUE,28.725486755371094,832,64,896,128,864,96,64
140,RED,109.01644897460938,176,352,240,416,208,384,64
140,RED,100.9041519165039,368,272,432,336,400,304,64
140,GREEN,40.799163818359375,256,288,320,352,288,320,64
140,GREEN,5.074950218200684,160,288,224,352,192,320,64
140,BLUE,27.935203552246094,832,64,896,128,864,96,64
141,RED,109.016357421875,176,352,240,416,208,384,64
141,RED,100.8773422241211,368,272,432,336,400,304,64
141,GREEN,40.026119232177734,256,288,320,352,288,320,64
141,GREEN,5.019286155700684,160,288,224,352,192,320,64
141,BLUE,27.1708984375,832,64,896,128,864,96,64
142,RED,108.9676742553711,176,352,240,416,208,384,64
142,RED,101.3348617553711,368,272,432,336,400,304,64
142,GREEN,40.68056106567383,256,288,320,352,288,320,64
142,GREEN,5.171288013458252,160,288,224,352,192,320,64
142,BLUE,28.26738166809082,832,64,896,128,864,96,64
143,RED,108.7018051147461,176,352,240,416,208,384,64
143,RED,101.4681625366211,368,272,432,336,400,304,64
143,GREEN,40.14447784423828,256,288,320,352,288,320,64
143,GREEN,5.052245616912842,160,288,224,352,192,320,64
143,BLUE,27.896337509155273,832,80,896,144,864,112,64
144,RED,108.79989624023438,176,352,240,416,208,384,64
144,RED,101.79218292236328,368,272,432,336,400,304,64
144,GREEN,40.99516296386719,256,288,320,352,288,320,64
144,GREEN,5.098583698272705,160,288,224,352,192,320,64
144,BLUE,27.953807830810547,832,80,896,144,864,112,64
145,RED,108.63793182373047,176,352,240,416,208,384,64
145,RED,101.7392578125,368,272,432,336,400,304,64
145,GREEN,40.465667724609375,256,288,320,352,288,320,64
145,GREEN,4.990087032318115,160,288,224,352,192,320,64
145,BLUE,26.39340591430664,832,80,896,144,864,112,64
146,RED,108.98710632324219,176,352,240,416,208,384,64
146,RED,101.87675476074219,368,272,432,336,400,304,64
146,GREEN,40.82680130004883,256,288,320,352,288,320,64
146,GREEN,5.407713890075684,160,288,224,352,192,320,64
146,BLUE,26.47905158996582,832,64,896,128,864,96,64
147,RED,109.0956039428711,176,352,240,416,208,384,64
147,RED,101.89325714111328,368,272,432,336,400,304,64
147,GREEN,39.85404586791992,256,288,320,352,288,320,64
147,GREEN,5.208251476287842,160,288,224,352,192,320,64
147,BLUE,25.27812385559082,832,64,896,128,864,96,64
148,RED,109.683349609375,176,352,240,416,208,384,64
148,RED,102.6568374633789,368,256,432,320,400,288,64
148,GREEN,40.36762237548828,256,288,320,352,288,320,64
148,GREEN,5.262450218200684,160,288,224,352,192,320,64
148,BLUE,26.969579696655273,832,64,896,128,864,96,64
149,RED,108.89311218261719,176,352,240,416,208,384,64
149,RED,103.7442855834961,368,256,432,320,400,288,64
149,GREEN,39.540374755859375,256,288,320,352,288,320,64
149,GREEN,5.089599132537842,160,288,224,352,192,320,64
149,BLUE,26.050731658935547,832,64,896,128,864,96,64
150,RED,108.97602081298828,176,352,240,416,208,384,64
150,RED,104.385009765625,368,256,432,320,400,288,64
150,GREEN,40.223140716552734,256,288,320,352,288,320,64
150,GREEN,5.131542205810547,160,288,224,352,192,320,64
150,BLUE,27.057470321655273,832,64,896,128,864,96,64
151,RED,108.65556335449219,176,352,240,416,208,384,64
151,RED,105.35498046875,368,256,432,320,400,288,64
151,GREEN,39.74384307861328,256,288,320,352,288,320,64
151,GREEN,5.09951114654541,160,288,224,352,192,320,64
151,BLUE,25.329343795776367,832,64,896,128,864,96,64
152,RED,108.6422348022461,176,352,240,416,208,384,64
152,RED,106.4752426147461,368,256,432,320,400,288,64
152,GREEN,40.50101852416992,256,288,320,352,288,320,64
152,GREEN,5.329344749450684,160,288,224,352,192,320,64
152,BLUE,26.431785583496094,832,64,896,128,864,96,64
153,RED,108.43612670898438,176,352,240,416,208,384,64
153,RED,106.4122085571289,368,256,432,320,400,288,64
153,GREEN,40.60395050048828,256,288,320,352,288,320,64
153,GREEN,5.1147942543029785,160,288,224,352,192,320,64
153,BLUE,23.20361328125,832,64,896,128,864,96,64
154,RED,108.861328125,176,352,240,416,208,384,64
154,RED,106.3604507446289,368,256,432,320,400,288,64
154,GREEN,41.04071807861328,256,288,320,352,288,320,64
154,GREEN,5.190917015075684,160,288,224,352,192,320,64
154,BLUE,26.24492073059082,832,64,896,128,864,96,64
155,RED,108.4159164428711,176,352,240,416,208,384,64
155,RED,106.78666687011719,368,256,432,320,400,288,64
155,GREEN,40.32435989379883,256,288,320,352,288,320,64
155,GREEN,5.190135478973389,160,288,224,352,192,320,64
155,BLUE,22.185789108276367,832,64,896,128,864,96,64
156,RED,108.895751953125,176,352,240,416,208,384,64
156,RED,107.41508483886719,368,256,432,320,400,288,64
156,GREEN,41.182464599609375,256,288,320,352,288,320,64
156,GREEN,5.239842891693115,160,288,224,352,192,320,64
156,BLUE,25.67680549621582,832,64,896,128,864,96,64
157,RED,108.47592163085938,176,352,240,416,208,384,64
157,RED,107.29145050048828,368,256,432,320,400,288,64
157,GREEN,40.39398956298828,256,288,320,352,288,320,64
157,GREEN,5.100584983825684,160,288,224,352,192,320,64
157,BLUE,21.002342224121094,832,64,896,128,864,96,64
158,RED,108.42221069335938,176,352,240,416,208,384,64
158,RED,106.98163604736328,368,256,432,320,400,288,64
158,GREEN,40.89472198486328,256,288,320,352,288,320,64
158,GREEN,5.195995330810547,160,288,224,352,192,320,64
158,BLUE,26.180517196655273,832,64,896,128,864,96,64
159,RED,108.23466491699219,176,352,240,416,208,384,64
159,RED,106.7149429321289,368,256,432,320,400,288,64
159,GREEN,39.51664733886719,256,288,320,352,288,320,64
159,GREEN,4.766942501068115,160,288,224,352,192,320,64
159,BLUE,22.960107803344727,240,224,304,288,272,256,64
160,RED,108.55058288574219,176,352,240,416,208,384,64
160,RED,106.372802734375,368,256,432,320,400,288,64
160,GREEN,39.86708450317383,256,288,320,352,288,320,64
160,GREEN,4.652000904083252,160,288,224,352,192,320,64
160,BLUE,24.34814453125,256,224,320,288,288,256,64
161,RED,108.58651733398438,176,352,240,416,208,384,64
161,RED,105.755126953125,368,256,432,320,400,288,64
161,GREEN,39.15751647949219,256,288,320,352,288,320,64
161,GREEN,4.746434688568115,160,288,224,352,192,320,64
161,BLUE,24.37040901184082,256,224,320,288,288,256,64
162,RED,109.02269744873047,176,352,240,416,208,384,64
162,RED,104.8719711303711,368,256,432,320,400,288,64
162,GREEN,40.58173370361328,256,288,320,352,288,320,64
162,GREEN,5.020360469818115,160,288,224,352,192,320,64
162,BLUE,23.778905868530273,256,208,320,272,288,240,64
163,RED,108.66484069824219,176,352,240,416,208,384,64
163,RED,102.8130874633789,368,256,432,320,400,288,64
163,GREEN,39.22870635986328,256,288,320,352,288,320,64
163,GREEN,4.675292015075684,160,288,224,352,192,320,64
163,BLUE,26.475927352905273,256,208,320,272,288,240,64
164,RED,109.09432983398438,176,352,240,416,208,384,64
164,RED,100.13725280761719,368,256,432,320,400,288,64
164,GREEN,40.69403839111328,256,288,320,352,288,320,64
164,GREEN,5.014891624450684,160,288,224,352,192,320,64
164,BLUE,27.41020393371582,256,208,320,272,288,240,64
165,RED,108.42538452148438,176,352,240,416,208,384,64
165,RED,96.9869155883789,368,256,432,320,400,288,64
165,GREEN,39.73524856567383,256,288,320,352,288,320,64
165,GREEN,4.756347179412842,160,288,224,352,192,320,64
165,BLUE,26.769678115844727,256,208,320,272,288,240,64
166,RED,108.48495483398438,176,352,240,416,208,384,64
166,RED,94.3307113647461,384,256,448,320,416,288,64
166,GREEN,40.281829833984375,256,288,320,352,288,320,64
166,GREEN,4.71401309967041,160,288,224,352,192,320,64
166,BLUE,29.910009384155273,256,192,320,256,288,224,64
167,RED,107.90512084960938,176,352,240,416,208,384,64
167,RED,92.378173828125,384,256,448,320,416,288,64
167,GREEN,39.62421417236328,256,288,320,352,288,320,64
167,GREEN,4.58144474029541,160,288,224,352,192,320,64
167,BLUE,30.1943359375,272,192,336,256,304,224,64
